;Scopy version,f4beeb1
;Exported on,Wednesday October 09/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
196,47851.6,1.29696e-05,1.40383e-06
197,48095.7,1.3487e-05,1.46818e-06
198,48339.8,1.28702e-05,1.49236e-06
199,48584,1.25615e-05,1.50271e-06
200,48828.1,1.29063e-05,1.45985e-06
201,49072.3,1.27439e-05,1.40022e-06
202,49316.4,1.26073e-05,1.42433e-06
203,49560.5,1.25876e-05,1.4541e-06
204,49804.7,1.26812e-05,1.49309e-06
205,50048.8,1.2929e-05,1.51573e-06
206,50293,1.28032e-05,1.51733e-06
207,50537.1,1.23017e-05,1.53687e-06
208,50781.3,1.25685e-05,1.45469e-06
209,51025.4,1.29263e-05,1.39076e-06
210,51269.5,1.34431e-05,1.42287e-06
211,51513.7,1.35237e-05,1.44308e-06
212,51757.8,1.32107e-05,1.43727e-06
213,52002,1.28302e-05,1.4384e-06
214,52246.1,1.2736e-05,1.44949e-06
215,52490.2,1.2784e-05,1.47993e-06
216,52734.4,1.30732e-05,1.54684e-06
217,52978.5,1.30441e-05,1.55659e-06
218,53222.7,1.285e-05,1.52803e-06
219,53466.8,1.2591e-05,1.58682e-06
220,53710.9,1.1737e-05,1.63212e-06
221,53955.1,1.17375e-05,1.54709e-06
222,54199.2,1.20608e-05,1.46377e-06
223,54443.4,1.22094e-05,1.46602e-06
224,54687.5,1.27037e-05,1.42299e-06
225,54931.6,1.29697e-05,1.39349e-06
226,55175.8,1.25487e-05,1.43072e-06
227,55419.9,1.2056e-05,1.40871e-06
228,55664.1,1.24527e-05,1.40596e-06
229,55908.2,1.27864e-05,1.44246e-06
230,56152.3,1.25e-05,1.47945e-06
231,56396.5,1.24653e-05,1.47605e-06
232,56640.6,1.22191e-05,1.41469e-06
233,56884.8,1.22094e-05,1.4405e-06
234,57128.9,1.22974e-05,1.48224e-06
235,57373,1.23959e-05,1.44606e-06
236,57617.2,1.25799e-05,1.47367e-06
237,57861.3,1.24572e-05,1.52502e-06
238,58105.5,1.24862e-05,1.53202e-06
239,58349.6,1.21831e-05,1.54758e-06
240,58593.8,1.25034e-05,1.5341e-06
241,58837.9,1.3208e-05,1.43742e-06
242,59082,1.33809e-05,1.36917e-06
243,59326.2,1.28177e-05,1.38738e-06
244,59570.3,1.21875e-05,1.39213e-06
245,59814.5,1.24814e-05,1.42631e-06
246,60058.6,1.33175e-05,1.46497e-06
247,60302.7,1.3165e-05,1.47629e-06
248,60546.9,1.26039e-05,1.46934e-06
249,60791,1.21461e-05,1.43128e-06
250,61035.2,1.2263e-05,1.44715e-06
251,61279.3,1.25677e-05,1.49505e-06
252,61523.4,1.23037e-05,1.45008e-06
253,61767.6,1.25911e-05,1.38937e-06
254,62011.7,1.28187e-05,1.47263e-06
255,62255.9,1.30529e-05,1.5178e-06
256,62500,1.29937e-05,1.54939e-06
257,62744.1,1.24478e-05,1.50316e-06
258,62988.3,1.27831e-05,1.44516e-06
259,63232.4,1.3582e-05,1.42465e-06
260,63476.6,1.37081e-05,1.3944e-06
261,63720.7,1.34831e-05,1.4227e-06
262,63964.8,1.296e-05,1.43958e-06
263,64209,1.24603e-05,1.4941e-06
264,64453.1,1.27741e-05,1.52006e-06
265,64697.3,1.29282e-05,1.46083e-06
266,64941.4,1.27377e-05,1.43746e-06
267,65185.5,1.22431e-05,1.42875e-06
268,65429.7,1.19926e-05,1.43621e-06
269,65673.8,1.24837e-05,1.5394e-06
270,65918,1.24448e-05,1.6625e-06
271,66162.1,1.19504e-05,1.61531e-06
272,66406.3,1.18642e-05,1.51677e-06
273,66650.4,1.20101e-05,1.4534e-06
274,66894.5,1.22824e-05,1.44284e-06
275,67138.7,1.23451e-05,1.52869e-06
276,67382.8,1.21651e-05,1.58238e-06
277,67627,1.15648e-05,1.50704e-06
278,67871.1,1.15522e-05,1.45232e-06
279,68115.2,1.26323e-05,1.42642e-06
280,68359.4,1.33004e-05,1.46461e-06
281,68603.5,1.2903e-05,1.48793e-06
282,68847.7,1.21409e-05,1.44779e-06
283,69091.8,1.21997e-05,1.41211e-06
284,69335.9,1.25005e-05,1.39532e-06
285,69580.1,1.20554e-05,1.42655e-06
286,69824.2,1.19628e-05,1.4469e-06
287,70068.4,1.27828e-05,1.50332e-06
288,70312.5,1.29767e-05,1.51524e-06
289,70556.6,1.24099e-05,1.51129e-06
290,70800.8,1.20713e-05,1.53659e-06
291,71044.9,1.21331e-05,1.51881e-06
292,71289.1,1.27346e-05,1.43688e-06
