// SR1 Audio Analyzer: 10/21/2024 7:56:09 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
0,2.74568292605598E-7
0.48828125,2.92790808613528E-7
0.9765625,2.91465050790829E-7
1.46484375,2.43730164460444E-7
1.953125,1.86776414690141E-7
2.44140625,1.52259184139556E-7
2.9296875,1.3743978502226E-7
3.41796875,1.26543692665598E-7
3.90625,1.19206962193614E-7
4.39453125,1.17923230550688E-7
4.8828125,1.14988944662613E-7
5.37109375,1.0898563365695E-7
5.859375,1.0468838803857E-7
6.34765625,1.06786883495448E-7
6.8359375,1.08015576882297E-7
7.32421875,1.01337619939227E-7
7.8125,9.99881440226589E-8
8.30078125,1.08273436107489E-7
8.7890625,1.13557903667374E-7
9.27734375,1.08566488721401E-7
9.765625,9.8367149832245E-8
10.25390625,9.14025128883095E-8
10.7421875,8.92867995669307E-8
11.23046875,9.00561878566218E-8
11.71875,9.19757348918583E-8
12.20703125,9.28402372759065E-8
12.6953125,9.07076158354442E-8
13.18359375,8.64439685332976E-8
13.671875,8.0411370813233E-8
14.16015625,7.9466642798229E-8
14.6484375,8.28943971358029E-8
15.13671875,8.38634231475449E-8
15.625,8.06143624293674E-8
16.11328125,7.71683582339527E-8
16.6015625,8.06176606479944E-8
17.08984375,8.5153048423778E-8
17.578125,8.82655780966264E-8
18.06640625,8.83842850833541E-8
18.5546875,8.14608757197828E-8
19.04296875,7.61096463424991E-8
19.53125,7.71238844389644E-8
20.01953125,7.81162666645584E-8
20.5078125,7.59907079952556E-8
20.99609375,7.31546652981263E-8
21.484375,7.32217024779908E-8
21.97265625,7.50747310591831E-8
22.4609375,7.54482562595613E-8
22.94921875,7.36363479047414E-8
23.4375,7.22030007802695E-8
23.92578125,7.24588464542359E-8
24.4140625,7.32585898501296E-8
24.90234375,7.44248636434526E-8
25.390625,7.44823804043552E-8
25.87890625,7.29636698588087E-8
26.3671875,7.32746519021133E-8
26.85546875,7.62777766983388E-8
27.34375,8.07686288894999E-8
27.83203125,8.71994421480731E-8
28.3203125,9.19371172993518E-8
28.80859375,8.8730987406591E-8
29.296875,8.26001063795861E-8
