;Scopy version,f4beeb1
;Exported on,Wednesday October 09/10/2024
;Device,M2K
;Nr of samples,16384
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
313,19104,1.2877e-05,1.46977e-06
314,19165,1.30155e-05,1.51462e-06
315,19226.1,1.21861e-05,1.4787e-06
316,19287.1,1.15382e-05,1.39893e-06
317,19348.1,1.1861e-05,1.42179e-06
318,19409.2,1.27672e-05,1.48385e-06
319,19470.2,1.28146e-05,1.51807e-06
320,19531.3,1.2158e-05,1.58663e-06
321,19592.3,1.21595e-05,1.60832e-06
322,19653.3,1.28193e-05,1.60494e-06
323,19714.4,1.2736e-05,1.54357e-06
324,19775.4,1.23676e-05,1.49417e-06
325,19836.4,1.21749e-05,1.52681e-06
326,19897.5,1.28227e-05,1.52935e-06
327,19958.5,1.31852e-05,1.53062e-06
328,20019.5,1.26252e-05,1.47672e-06
329,20080.6,1.24772e-05,1.4182e-06
330,20141.6,1.30582e-05,1.44847e-06
331,20202.6,1.31906e-05,1.51244e-06
332,20263.7,1.27434e-05,1.54457e-06
333,20324.7,1.28584e-05,1.50697e-06
334,20385.7,1.26822e-05,1.45107e-06
335,20446.8,1.29268e-05,1.49758e-06
336,20507.8,1.35631e-05,1.54421e-06
337,20568.8,1.34755e-05,1.52117e-06
338,20629.9,1.30074e-05,1.50172e-06
339,20690.9,1.25954e-05,1.48832e-06
340,20752,1.22976e-05,1.45291e-06
341,20813,1.14886e-05,1.44139e-06
342,20874,1.16649e-05,1.45915e-06
343,20935.1,1.28925e-05,1.4573e-06
344,20996.1,1.33561e-05,1.4924e-06
345,21057.1,1.33977e-05,1.51399e-06
346,21118.2,1.31923e-05,1.52728e-06
347,21179.2,1.30765e-05,1.53051e-06
348,21240.2,1.26014e-05,1.51377e-06
349,21301.3,1.23511e-05,1.50056e-06
350,21362.3,1.28905e-05,1.47604e-06
351,21423.3,1.32596e-05,1.48496e-06
352,21484.4,1.28281e-05,1.46644e-06
353,21545.4,1.23365e-05,1.45504e-06
354,21606.4,1.22599e-05,1.44099e-06
355,21667.5,1.26731e-05,1.40748e-06
356,21728.5,1.31033e-05,1.4398e-06
357,21789.6,1.31047e-05,1.47961e-06
358,21850.6,1.31125e-05,1.5606e-06
359,21911.6,1.29066e-05,1.60715e-06
360,21972.7,1.28488e-05,1.53471e-06
361,22033.7,1.27081e-05,1.5303e-06
362,22094.7,1.26834e-05,1.48114e-06
363,22155.8,1.28455e-05,1.46124e-06
364,22216.8,1.28059e-05,1.49154e-06
365,22277.8,1.27117e-05,1.56355e-06
366,22338.9,1.29022e-05,1.57892e-06
367,22399.9,1.28041e-05,1.48416e-06
368,22460.9,1.27381e-05,1.49879e-06
369,22522,1.3067e-05,1.55454e-06
370,22583,1.32307e-05,1.56919e-06
371,22644,1.33302e-05,1.53902e-06
372,22705.1,1.35905e-05,1.4879e-06
373,22766.1,1.3517e-05,1.47382e-06
374,22827.1,1.33978e-05,1.51722e-06
