// SR1 Audio Analyzer: 10/21/2024 9:42:24 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
0,1.14201080953977E-6
7.81334780249593,1.23766346426999E-6
15.6266956049919,1.2575618461816E-6
23.4400434074878,1.11043045169731E-6
31.2533912099837,9.55067549104936E-7
39.0667390124796,8.5938333738656E-7
46.8800868149756,8.46539044631141E-7
54.6934346174715,9.20616649186897E-7
62.5067824199674,9.27952402934949E-7
70.3201302224634,7.84798510179601E-7
78.1334780249593,6.34261038494981E-7
85.9468258274552,5.67325107213024E-7
93.7601736299512,5.4271644159034E-7
101.573521432447,5.40352411222041E-7
109.386869234943,5.5827847846105E-7
117.200217037439,5.74625996374071E-7
125.013564839935,5.50344849266596E-7
132.826912642431,5.04674118426726E-7
140.640260444927,4.76824478818759E-7
148.453608247423,4.62495108266397E-7
156.266956049919,4.62488796790306E-7
164.080303852415,5.25970092588106E-7
171.89365165491,7.02357175661347E-7
179.706999457406,8.14854057414551E-7
187.520347259902,7.05710182324555E-7
195.333695062398,5.10642293485646E-7
203.147042864894,4.19798657287969E-7
210.96039066739,3.99857476585197E-7
218.773738469886,3.91225105592476E-7
226.587086272382,3.93385708190834E-7
234.400434074878,4.14253686494664E-7
242.213781877374,4.27270424137869E-7
250.02712967987,4.09064499197396E-7
257.840477482366,3.78472457057929E-7
265.653825284862,3.62589899990329E-7
273.467173087358,3.66194450281805E-7
281.280520889854,3.77364396520428E-7
289.093868692349,4.06594521930988E-7
296.907216494845,4.4908558425209E-7
304.720564297341,4.41307847675618E-7
312.533912099837,3.83996583923648E-7
320.347259902333,3.48079807165407E-7
328.160607704829,3.43458199095332E-7
335.973955507325,3.39987401326372E-7
343.787303309821,3.34194314192713E-7
351.600651112317,3.34351282643674E-7
359.413998914813,3.43335637159789E-7
367.227346717309,3.4573790844121E-7
375.040694519805,3.34558654843656E-7
382.854042322301,3.17080010067203E-7
390.667390124796,3.03869475138074E-7
398.480737927292,3.01310929114503E-7
406.294085729788,3.10683842093059E-7
414.107433532284,3.27995987895713E-7
421.92078133478,3.34686001287265E-7
429.734129137276,3.21710302315276E-7
437.547476939772,3.06630314838115E-7
445.360824742268,3.031057246267E-7
453.174172544764,3.0392200562634E-7
460.98752034726,3.02589976086062E-7
468.800868149756,2.99731056819742E-7
476.614215952252,2.99350991850445E-7
484.427563754748,2.97426805649124E-7
492.240911557244,2.91231598910042E-7
500.05425935974,2.86155265723412E-7
507.867607162235,2.88264012288764E-7
515.680954964731,2.94573086019901E-7
523.494302767227,3.00276800613245E-7
531.307650569723,3.10819121372982E-7
539.120998372219,3.1985446911451E-7
546.934346174715,3.13059843863165E-7
554.747693977211,3.00965362291741E-7
562.561041779707,2.95034750803796E-7
570.374389582203,2.89346292724752E-7
578.187737384699,2.82914311621962E-7
586.001085187195,2.81629065130911E-7
593.814432989691,2.87065637834882E-7
601.627780792187,2.89940107946756E-7
609.441128594683,2.85825016498279E-7
617.254476397178,2.7797060158275E-7
625.067824199674,2.73724205296459E-7
632.88117200217,2.7693971476427E-7
640.694519804666,2.7711155449875E-7
648.507867607162,2.73998901417238E-7
656.321215409658,2.74547978692948E-7
664.134563212154,2.73616120726066E-7
671.94791101465,2.71152240359083E-7
679.761258817146,2.69756521578026E-7
687.574606619642,2.70732826365751E-7
695.387954422138,2.68111072349264E-7
703.201302224634,2.59378449946777E-7
711.01465002713,2.58698435176793E-7
718.827997829626,2.66078242583108E-7
726.641345632122,2.69868940144077E-7
734.454693434617,2.70455386171672E-7
742.268041237113,2.68448704665829E-7
750.081389039609,2.63573324080162E-7
757.894736842105,2.60874889886892E-7
765.708084644601,2.5958360585122E-7
773.521432447097,2.62231298124662E-7
781.334780249593,2.6702639530228E-7
789.148128052089,2.6416646090047E-7
796.961475854585,2.58914703177199E-7
804.774823657081,2.57164338033763E-7
812.588171459577,2.58203405095858E-7
820.401519262073,2.59133475497582E-7
828.214867064569,2.58964248586024E-7
836.028214867065,2.55656206744916E-7
843.841562669561,2.5190562172017E-7
851.654910472056,2.49774277315823E-7
859.468258274552,2.48225728288882E-7
867.281606077048,2.46766377251642E-7
875.094953879544,2.42524966947592E-7
882.90830168204,2.3851403561625E-7
890.721649484536,2.36961415551565E-7
898.534997287032,2.39997288919965E-7
906.348345089528,2.47407086487589E-7
914.161692892024,2.50341152194778E-7
921.97504069452,2.47540806265431E-7
929.788388497016,2.44956818972144E-7
937.601736299512,2.43836785828603E-7
945.415084102008,2.43735568280259E-7
953.228431904504,2.47558554762338E-7
961.041779706999,2.5172754047358E-7
968.855127509495,2.52760535113669E-7
976.668475311991,2.51614845776959E-7
984.481823114487,2.4970502624715E-7
992.295170916983,2.49222407763581E-7
1000.10851871948,2.48341993539083E-7
1007.92186652198,2.44940271268197E-7
1015.73521432447,2.41438201650355E-7
1023.54856212697,2.41300645648261E-7
1031.36190992946,2.4032555094023E-7
