// SR1 Audio Analyzer: 10/21/2024 9:46:30 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
1625,2.35736084068354E-7
1628.90625,2.14724601621598E-7
1632.8125,2.08046263972347E-7
1636.71875,2.09046513353965E-7
1640.625,2.11925212736827E-7
1644.53125,2.12346559506741E-7
1648.4375,2.09548287239453E-7
1652.34375,2.01507193228135E-7
1656.25,2.00666791937056E-7
1660.15625,2.09872378179948E-7
1664.0625,2.16970077164869E-7
1667.96875,2.23114055118229E-7
1671.875,2.27619606294439E-7
1675.78125,2.28256678394847E-7
1679.6875,2.19823868964095E-7
1683.59375,2.08224727293805E-7
1687.5,2.07808237467148E-7
1691.40625,2.06510454773853E-7
1695.3125,1.99316327961872E-7
1699.21875,2.04404460639306E-7
1703.125,2.15156469587378E-7
1707.03125,2.15541998879566E-7
1710.9375,2.13156324153884E-7
1714.84375,2.10861824848861E-7
1718.75,2.01800368069316E-7
1722.65625,2.01022814447519E-7
1726.5625,2.08694304684159E-7
1730.46875,2.05880609749969E-7
1734.375,2.03788331022332E-7
1738.28125,2.18128471070399E-7
1742.1875,2.25347454582435E-7
1746.09375,2.1735009545957E-7
1750,2.14437844808817E-7
1753.90625,2.13476210612358E-7
1757.8125,2.08265115206444E-7
1761.71875,2.00456586129597E-7
1765.625,2.02189285851808E-7
1769.53125,2.08721457080786E-7
1773.4375,2.05011568928901E-7
1777.34375,1.97903854900084E-7
1781.25,1.98738162906942E-7
1785.15625,2.07439914637196E-7
1789.0625,2.17868941881979E-7
1792.96875,2.2008989764532E-7
1796.875,2.15539981508499E-7
1800.78125,2.11582129887568E-7
1804.6875,2.09033456141894E-7
1808.59375,2.1079978347611E-7
1812.5,2.17173711944288E-7
1816.40625,2.15133073316227E-7
1820.3125,2.01420296803135E-7
1824.21875,1.9488943013523E-7
1828.125,1.97675487319282E-7
1832.03125,1.98438248985266E-7
1835.9375,2.05204407045143E-7
1839.84375,2.11261388956841E-7
1843.75,2.14216893666759E-7
1847.65625,2.19190006169722E-7
1851.5625,2.25340617050523E-7
1855.46875,2.53228342197228E-7
1859.375,2.84237631045125E-7
1863.28125,2.63268317805574E-7
1867.1875,2.16592348941946E-7
1871.09375,2.00334225968418E-7
1875,2.06596182517684E-7
1878.90625,2.16424105250155E-7
1882.8125,2.24079265993418E-7
1886.71875,2.24619518975003E-7
1890.625,2.13913195147967E-7
1894.53125,1.99282012418908E-7
1898.4375,2.03235505699974E-7
1902.34375,2.1582358773501E-7
1906.25,2.18124148294888E-7
1910.15625,2.08475575268989E-7
1914.0625,1.92291900212149E-7
1917.96875,1.87898621123991E-7
1921.875,1.96397203738343E-7
1925.78125,2.02033506797125E-7
1929.6875,2.05216786642494E-7
1933.59375,2.14327844264994E-7
1937.5,2.16163896326383E-7
1941.40625,2.04202118295824E-7
1945.3125,1.90170775827831E-7
1949.21875,1.92543432331857E-7
1953.125,2.08733073332561E-7
1957.03125,2.15522635723778E-7
1960.9375,2.07237229098135E-7
1964.84375,1.98364566713968E-7
1968.75,1.99179006588452E-7
1972.65625,2.1381276170958E-7
1976.5625,2.40838742111976E-7
1980.46875,2.51816105088012E-7
1984.375,2.32542310593233E-7
1988.28125,2.16443769898788E-7
1992.1875,2.1343383037411E-7
