// SR1 Audio Analyzer: 10/21/2024 9:53:27 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
2125,2.06832948121922E-7
2156.25,2.05397915186093E-7
2187.5,2.01358219850283E-7
2218.75,1.99979465255104E-7
2250,1.97759305496211E-7
2281.25,1.97178811897044E-7
2312.5,1.98847161209246E-7
2343.75,1.96621868623504E-7
2375,1.93055484025971E-7
2406.25,1.92311312513139E-7
2437.5,1.93157528699696E-7
2468.75,1.928191215252E-7
2500,1.89770270515711E-7
2531.25,1.870513208933E-7
2562.5,1.86452316269663E-7
2593.75,1.85473879060598E-7
2625,1.86438573891893E-7
2656.25,1.89826140658087E-7
2687.5,1.92489675866548E-7
2718.75,1.92806129434933E-7
2750,1.90992827126092E-7
2781.25,1.88837085948316E-7
2812.5,1.90081037158718E-7
2843.75,1.92002443762291E-7
2875,1.90262575102227E-7
2906.25,1.86482140862413E-7
2937.5,1.84280230563193E-7
2968.75,1.82717380972032E-7
3000,1.79731333268266E-7
3031.25,1.81448973756517E-7
3062.5,1.88588789863204E-7
3093.75,1.93256128413112E-7
3125,1.93861702099831E-7
3156.25,1.90921547669403E-7
3187.5,1.85660460754167E-7
3218.75,1.832476498933E-7
3250,1.832484910511E-7
3281.25,1.82857186456261E-7
3312.5,1.83113120796313E-7
3343.75,1.83876932271819E-7
3375,1.83419578048258E-7
3406.25,1.81255787328839E-7
3437.5,1.80286987888129E-7
3468.75,1.81000057880178E-7
3500,1.77688593838613E-7
3531.25,1.72369258998216E-7
3562.5,1.72136016825057E-7
3593.75,1.74695106293911E-7
3625,1.74445324736555E-7
3656.25,1.74804231153675E-7
3687.5,1.77522201875189E-7
3718.75,1.78019334300332E-7
3750,1.7547597362944E-7
3781.25,1.75028826410362E-7
3812.5,1.76916777226484E-7
3843.75,1.76594197651595E-7
3875,1.74681502530014E-7
3906.25,1.72522988936078E-7
3937.5,1.7321982705583E-7
3968.75,1.77360068339758E-7
4000,1.77402429617231E-7
4031.25,1.7261195591379E-7
4062.5,1.7104324450598E-7
4093.75,1.75057226786149E-7
4125,1.79154179223329E-7
4156.25,1.791362186178E-7
4187.5,1.7678358006596E-7
4218.75,1.73025075035296E-7
4250,1.69163017852886E-7
4281.25,1.70072882588297E-7
4312.5,1.75424354854497E-7
4343.75,1.78406979898782E-7
4375,1.75868325646199E-7
4406.25,1.72013930337796E-7
4437.5,1.70869097048396E-7
4468.75,1.71174086204318E-7
4500,1.69655336544856E-7
4531.25,1.65956681168507E-7
4562.5,1.6400653487458E-7
4593.75,1.65223116405672E-7
4625,1.66737729255305E-7
4656.25,1.66225636811887E-7
4687.5,1.64325895351959E-7
4718.75,1.63786987276841E-7
4750,1.63049477198816E-7
4781.25,1.59571758339376E-7
4812.5,1.59072366850126E-7
4843.75,1.63753421959676E-7
4875,1.68642080127376E-7
4906.25,1.71620153970455E-7
4937.5,1.74180311486857E-7
4968.75,1.7503590652454E-7
5000,1.74209723273476E-7
5031.25,1.72860034444879E-7
5062.5,1.73670756127705E-7
5093.75,1.75579677274645E-7
5125,1.73408273645301E-7
5156.25,1.67813714067396E-7
5187.5,1.63739981437712E-7
5218.75,1.65974591892195E-7
5250,1.71757759535572E-7
5281.25,1.7537138793261E-7
5312.5,1.75236893799832E-7
5343.75,1.72873380011536E-7
5375,1.69412423057739E-7
5406.25,1.67083170481894E-7
5437.5,1.68318567421837E-7
5468.75,1.70862131042815E-7
5500,1.71405070026282E-7
5531.25,1.69104172160809E-7
5562.5,1.656080704285E-7
5593.75,1.63801545691408E-7
5625,1.62743607200082E-7
5656.25,1.63807765030559E-7
5687.5,1.67198814260168E-7
5718.75,1.71323728739095E-7
5750,1.73998450541779E-7
5781.25,1.74043301619411E-7
5812.5,1.73278406152363E-7
5843.75,1.71342359332572E-7
5875,1.67412973006448E-7
5906.25,1.63601441117813E-7
5937.5,1.62875030593832E-7
5968.75,1.64199089840622E-7
6000,1.64430863862735E-7
6031.25,1.64324988392267E-7
6062.5,1.62499149986366E-7
6093.75,1.5931371412511E-7
6125,1.59887731483337E-7
6156.25,1.62784949824355E-7
6187.5,1.61950495075095E-7
6218.75,1.60181339021238E-7
6250,1.59568425409568E-7
6281.25,1.58164818782188E-7
6312.5,1.5830582136298E-7
6343.75,1.61056560760389E-7
6375,1.64248145757872E-7
6406.25,1.65573000057263E-7
6437.5,1.64413865288605E-7
