// SR1 Audio Analyzer: 10/21/2024 9:52:21 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
13312.5,7.2293381398205E-9
13343.75,7.34089693513446E-9
13375,7.30499889366452E-9
13406.25,7.18363001624008E-9
13437.5,7.02985714074465E-9
13468.75,6.99816503241904E-9
13500,7.20233131617132E-9
13531.25,7.43619975076007E-9
13562.5,7.51120856913311E-9
13593.75,7.36048453710561E-9
13625,7.14795019816438E-9
13656.25,7.07487384523971E-9
13687.5,7.16070858622981E-9
13718.75,7.30318723866114E-9
13750,7.26854532263891E-9
13781.25,7.16906909544107E-9
13812.5,7.27584346868227E-9
13843.75,7.39562507475225E-9
13875,7.33301075733389E-9
13906.25,7.23952922897574E-9
13937.5,7.19981181686263E-9
13968.75,7.17021368007393E-9
14000,7.07816768034257E-9
14031.25,6.98014840205475E-9
14062.5,7.04533350485202E-9
14093.75,7.16385914901092E-9
14125,7.22872531844966E-9
14156.25,7.27570261962199E-9
14187.5,7.23872640137893E-9
14218.75,7.20792532937674E-9
14250,7.35671520538934E-9
14281.25,7.51428301833985E-9
14312.5,7.42222110816873E-9
14343.75,7.2660013130494E-9
14375,7.24617564544317E-9
14406.25,7.28426725823096E-9
14437.5,7.31145790724866E-9
14468.75,7.27341933356715E-9
14500,7.16040592785158E-9
14531.25,7.12148219304858E-9
14562.5,7.19314223985904E-9
14593.75,7.22252109316198E-9
14625,7.1903411358456E-9
14656.25,7.11223379166369E-9
14687.5,7.04823099183001E-9
14718.75,7.09225293483555E-9
14750,7.23001295546141E-9
14781.25,7.31011970486819E-9
14812.5,7.25728572482144E-9
14843.75,7.12301202281558E-9
14875,7.02323822473904E-9
14906.25,7.07733246309681E-9
14937.5,7.07940412795742E-9
14968.75,7.00318508727324E-9
15000,7.08464325556037E-9
15031.25,7.25868585526362E-9
15062.5,7.28470353231807E-9
15093.75,7.16523301516673E-9
15125,7.11888226830358E-9
15156.25,7.14547821049692E-9
15187.5,7.15116353620452E-9
15218.75,7.14219392306787E-9
15250,7.16813432700529E-9
15281.25,7.21324994116367E-9
15312.5,7.21485178124058E-9
15343.75,7.159706172796E-9
15375,7.07933766382882E-9
15406.25,6.98944920567257E-9
15437.5,6.95279476709803E-9
15468.75,7.01898699230827E-9
15500,7.10136311750689E-9
15531.25,7.15644457348829E-9
15562.5,7.25795986489503E-9
15593.75,7.30928753417392E-9
15625,7.2806674102731E-9
15656.25,7.21836402715212E-9
15687.5,7.09717947060335E-9
15718.75,7.04701934721973E-9
15750,7.1287980501672E-9
15781.25,7.10497327696682E-9
15812.5,6.98603106406662E-9
15843.75,6.91353444726701E-9
15875,6.82410257534262E-9
15906.25,6.86099384068168E-9
15937.5,7.05999289311167E-9
15968.75,7.1566373583424E-9
16000,7.11838793717855E-9
16031.25,7.08529639681142E-9
16062.5,7.05869203580415E-9
16093.75,7.00257639057091E-9
16125,7.02288847765673E-9
16156.25,7.12018528948636E-9
16187.5,7.24213567046592E-9
16218.75,7.36603801985778E-9
16250,7.32350107011108E-9
16281.25,7.16809483098075E-9
16312.5,7.07278591328563E-9
16343.75,6.99216996971806E-9
16375,6.98491024578267E-9
16406.25,7.13063276182896E-9
16437.5,7.24677351017036E-9
16468.75,7.20019810501669E-9
16500,7.11391751287268E-9
16531.25,7.08106637310398E-9
16562.5,7.05968281037236E-9
16593.75,6.97476189394225E-9
16625,6.92278938836312E-9
16656.25,6.98025694098635E-9
16687.5,7.0443288248865E-9
16718.75,7.07336263644151E-9
16750,7.11056509334837E-9
16781.25,7.0781006412472E-9
16812.5,7.11339312704291E-9
16843.75,7.19510796119961E-9
16875,7.12421298188271E-9
16906.25,7.09629367144271E-9
16937.5,7.19805235135553E-9
16968.75,7.37531742164698E-9
17000,7.42710272047717E-9
17031.25,7.31208997066507E-9
17062.5,7.20670761222182E-9
17093.75,7.121138950971E-9
17125,7.12109387472204E-9
17156.25,7.16584458888572E-9
17187.5,7.18892575310614E-9
17218.75,7.31047071011638E-9
17250,7.35448526446626E-9
17281.25,7.21346857073304E-9
17312.5,7.06149990461681E-9
17343.75,6.94612365928308E-9
17375,6.9293399624179E-9
17406.25,7.04711525663811E-9
17437.5,7.20201490438475E-9
17468.75,7.22175033213421E-9
17500,7.17339953522317E-9
17531.25,7.28308201540003E-9
17562.5,7.40253669030054E-9
17593.75,7.36722101226173E-9
17625,7.29232207404585E-9
17656.25,7.25248884142009E-9
17687.5,7.24614648004831E-9
17718.75,7.27105115056813E-9
17750,7.24992242246819E-9
17781.25,7.20840688223328E-9
17812.5,7.23129843321592E-9
17843.75,7.21419351113227E-9
17875,7.11815938495192E-9
17906.25,7.11239385622008E-9
17937.5,7.21135247780926E-9
17968.75,7.29762308241675E-9
18000,7.37109208317528E-9
18031.25,7.31609567694228E-9
18062.5,7.12749184819103E-9
18093.75,7.06278387201181E-9
18125,7.18105453584208E-9
18156.25,7.26520882014983E-9
18187.5,7.11534333298285E-9
18218.75,6.85338455019741E-9
18250,6.70092986392152E-9
18281.25,6.6974984317011E-9
18312.5,6.84383911797862E-9
18343.75,7.10059352500619E-9
18375,7.25611036265712E-9
18406.25,7.29866555801277E-9
18437.5,7.30637459965736E-9
18468.75,7.20790762664833E-9
18500,7.10414598216828E-9
18531.25,7.03980117610953E-9
18562.5,7.01087322931065E-9
18593.75,7.17940461049058E-9
18625,7.32589420928446E-9
18656.25,7.18999341676662E-9
18687.5,6.95163446070135E-9
18718.75,6.84059712463315E-9
18750,6.86987815514523E-9
18781.25,7.02240527567926E-9
18812.5,7.18886113356751E-9
18843.75,7.29939350888503E-9
18875,7.26420188921042E-9
18906.25,7.12709938143362E-9
18937.5,7.11426867001446E-9
18968.75,7.11922925984637E-9
19000,7.06411276393124E-9
19031.25,7.02430439164857E-9
19062.5,7.03492883319904E-9
19093.75,7.0135851138507E-9
19125,6.92580838484707E-9
19156.25,6.9016569904536E-9
19187.5,7.05918094451108E-9
19218.75,7.22639766830879E-9
19250,7.20178097772228E-9
19281.25,7.02725566046816E-9
19312.5,6.90018210341024E-9
19343.75,6.97438227271731E-9
19375,7.11265062476178E-9
19406.25,7.17107311076425E-9
19437.5,7.14107081248183E-9
19468.75,7.07245383922594E-9
19500,7.04213387898409E-9
19531.25,7.07095339174756E-9
19562.5,7.04957393980047E-9
19593.75,6.90387522793966E-9
19625,6.83946617414426E-9
19656.25,6.93683058334745E-9
19687.5,7.00702622923079E-9
19718.75,7.0290899304044E-9
19750,7.02537777535549E-9
19781.25,7.0253868566967E-9
19812.5,7.07767247742515E-9
19843.75,7.09139575996138E-9
19875,7.09306109765892E-9
19906.25,7.11414283836262E-9
19937.5,7.05808304149357E-9
19968.75,6.91858622750083E-9
20000,6.80311524114687E-9
20031.25,6.8335775462883E-9
20062.5,7.00713008386518E-9
20093.75,7.2647252692077E-9
20125,7.40822927635625E-9
20156.25,7.35914387114985E-9
20187.5,7.20705895110036E-9
20218.75,6.97576030204095E-9
20250,6.86309740087309E-9
20281.25,6.91571831614998E-9
20312.5,6.95966431047352E-9
20343.75,6.98365992304027E-9
20375,7.01216845702991E-9
20406.25,7.05714656784861E-9
20437.5,7.11441299533805E-9
20468.75,7.13229872180496E-9
20500,7.12543052698426E-9
20531.25,7.0252929210063E-9
20562.5,6.90157205938084E-9
20593.75,6.99629130786956E-9
20625,7.21601286531637E-9
20656.25,7.3232239249983E-9
20687.5,7.32012206993089E-9
20718.75,7.18974634299116E-9
20750,7.0124502191242E-9
20781.25,6.93753500087131E-9
20812.5,6.97381223035246E-9
20843.75,6.99443874500777E-9
20875,6.97479448094588E-9
20906.25,7.08963638548423E-9
20937.5,7.32359308650318E-9
20968.75,7.4337753400036E-9
21000,7.38228883114782E-9
21031.25,7.37554043796655E-9
21062.5,7.38908232763991E-9
21093.75,7.24985944662552E-9
21125,7.02610396179795E-9
21156.25,7.02710897763152E-9
21187.5,7.12188476748776E-9
21218.75,7.18405602793773E-9
21250,7.20456296710249E-9
21281.25,7.10868958325552E-9
21312.5,7.07741274964336E-9
21343.75,7.14815408990962E-9
21375,7.09793791675109E-9
21406.25,7.01781461803135E-9
21437.5,7.03308021114616E-9
21468.75,7.00399783410715E-9
21500,6.90718652740897E-9
21531.25,6.88141875743482E-9
21562.5,6.86510506023358E-9
21593.75,6.79600003459443E-9
21625,6.75639223718592E-9
21656.25,6.78904917051803E-9
21687.5,6.81626607638134E-9
21718.75,6.7929377289504E-9
21750,6.81321580592828E-9
21781.25,6.80015523913052E-9
21812.5,6.72444843211758E-9
21843.75,6.80011536499021E-9
21875,7.04192663440827E-9
21906.25,7.23426502375185E-9
21937.5,7.20325417369107E-9
21968.75,7.07998847849934E-9
22000,7.07282481398039E-9
22031.25,7.07380120771644E-9
22062.5,7.0679470278817E-9
22093.75,7.11850753204898E-9
22125,7.04159140622619E-9
22156.25,6.80939416576187E-9
22187.5,6.74705118440135E-9
22218.75,6.91816548277388E-9
22250,7.05494995776998E-9
22281.25,7.02402367276695E-9
22312.5,6.93241621434121E-9
22343.75,6.94465764177122E-9
22375,6.99539415869058E-9
22406.25,6.95356408743729E-9
22437.5,6.83116136802753E-9
22468.75,6.79711885801042E-9
22500,6.88374372975663E-9
22531.25,6.97552393261706E-9
22562.5,7.06432951782718E-9
22593.75,7.08638867688834E-9
22625,7.00761661521741E-9
22656.25,6.98749467846658E-9
22687.5,7.09919226500053E-9
22718.75,7.22757786240838E-9
22750,7.22567643566119E-9
22781.25,7.16419477847104E-9
22812.5,7.13213994259973E-9
22843.75,7.05178296822305E-9
22875,6.92123690725643E-9
22906.25,6.87259258700953E-9
22937.5,6.9067619129135E-9
22968.75,6.98220635558217E-9
23000,7.05254629641095E-9
23031.25,7.14113726043002E-9
23062.5,7.20287718379453E-9
23093.75,7.26706039644945E-9
23125,7.37747593639604E-9
23156.25,7.41395998066017E-9
23187.5,7.33450054406177E-9
23218.75,7.23682873033445E-9
23250,7.15653790206473E-9
23281.25,6.9896120820394E-9
23312.5,6.78701225674378E-9
23343.75,6.73048112182548E-9
23375,6.74527766198086E-9
23406.25,6.78839895184353E-9
23437.5,6.94669913082891E-9
23468.75,7.10839733153641E-9
23500,7.16214541252746E-9
23531.25,7.09818734355225E-9
23562.5,6.989521373778E-9
23593.75,6.88910155893131E-9
23625,6.8566184618707E-9
23656.25,6.96230135558185E-9
23687.5,6.97607440088938E-9
23718.75,7.0283779523695E-9
23750,7.2105772048981E-9
23781.25,7.17669732281191E-9
23812.5,7.00464767904436E-9
23843.75,6.90393182988212E-9
23875,6.8562913299848E-9
23906.25,6.86709268032423E-9
23937.5,6.85098292382986E-9
23968.75,6.77148401188781E-9
24000,6.70302059855107E-9
24031.25,6.64441859346119E-9
24062.5,6.6341581057181E-9
24093.75,6.71304605104603E-9
24125,6.70546362324297E-9
24156.25,6.62155162326123E-9
24187.5,6.60787962967308E-9
24218.75,6.75140543421931E-9
24250,6.94357579971538E-9
24281.25,6.94609438214947E-9
24312.5,6.88236407828315E-9
24343.75,6.89298429203895E-9
24375,6.95511537249547E-9
24406.25,7.04632446005521E-9
24437.5,7.03077881693992E-9
24468.75,6.93837038010664E-9
24500,6.84933353675234E-9
24531.25,6.87695809240667E-9
24562.5,6.99442876834112E-9
24593.75,6.99160023697535E-9
24625,7.001418638943E-9
24656.25,7.2193431067155E-9
24687.5,7.36355476881288E-9
24718.75,7.20175578516696E-9
24750,6.97308088409801E-9
24781.25,6.88477358112724E-9
24812.5,6.92825227527282E-9
24843.75,7.10120196202676E-9
24875,7.24318282899269E-9
24906.25,7.20138674565694E-9
