;Scopy version,f4beeb1
;Exported on,Friday October 11/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
135,3295.9,3.81723e-06,2.81096e-05
136,3320.31,3.9596e-06,2.82889e-05
137,3344.73,3.9267e-06,2.76664e-05
138,3369.14,3.81994e-06,2.81471e-05
139,3393.55,3.92474e-06,2.8298e-05
140,3417.97,4.02234e-06,2.88609e-05
141,3442.38,3.94226e-06,2.9036e-05
142,3466.8,3.78353e-06,2.90911e-05
143,3491.21,3.76866e-06,2.92756e-05
144,3515.63,3.82999e-06,3.03694e-05
145,3540.04,3.75491e-06,3.00723e-05
146,3564.45,3.85372e-06,3.05612e-05
147,3588.87,3.91772e-06,3.05895e-05
148,3613.28,3.86931e-06,3.00618e-05
149,3637.7,3.91853e-06,2.94363e-05
150,3662.11,4.01664e-06,2.82093e-05
151,3686.52,3.96169e-06,2.73322e-05
152,3710.94,3.8863e-06,2.73834e-05
153,3735.35,3.77753e-06,2.76763e-05
154,3759.77,3.59424e-06,2.79592e-05
155,3784.18,3.56462e-06,2.82303e-05
156,3808.59,3.63994e-06,2.85906e-05
157,3833.01,3.82493e-06,2.7931e-05
158,3857.42,3.88825e-06,2.74444e-05
159,3881.84,3.82301e-06,2.84994e-05
160,3906.25,3.83755e-06,2.82958e-05
161,3930.66,3.72883e-06,2.8183e-05
162,3955.08,3.65097e-06,2.92257e-05
163,3979.49,3.91717e-06,3.01806e-05
164,4003.91,4.01639e-06,2.91213e-05
165,4028.32,3.97284e-06,2.82523e-05
166,4052.73,4.07916e-06,2.92475e-05
167,4077.15,4.14606e-06,2.87316e-05
168,4101.56,4.10557e-06,2.78076e-05
169,4125.98,4.06654e-06,2.84057e-05
170,4150.39,4.00904e-06,2.88273e-05
171,4174.8,3.9284e-06,2.77894e-05
172,4199.22,3.66371e-06,2.77242e-05
173,4223.63,3.59144e-06,2.79425e-05
174,4248.05,3.64112e-06,2.88075e-05
175,4272.46,3.73809e-06,2.94727e-05
176,4296.88,3.81308e-06,2.9535e-05
177,4321.29,3.82696e-06,2.85062e-05
178,4345.7,3.70952e-06,2.84887e-05
179,4370.12,3.89135e-06,2.7587e-05
180,4394.53,3.98923e-06,2.69823e-05
181,4418.95,3.94495e-06,2.71753e-05
182,4443.36,3.92896e-06,2.67803e-05
183,4467.77,3.84424e-06,2.58402e-05
184,4492.19,3.63414e-06,2.53181e-05
185,4516.6,3.58758e-06,2.6728e-05
186,4541.02,3.71847e-06,2.81727e-05
187,4565.43,3.65645e-06,2.83245e-05
188,4589.84,3.57906e-06,2.80986e-05
189,4614.26,3.58693e-06,2.80769e-05
190,4638.67,3.5974e-06,2.88573e-05
191,4663.09,3.5632e-06,2.95601e-05
192,4687.5,3.60805e-06,2.9863e-05
193,4711.91,3.60666e-06,2.89959e-05
194,4736.33,3.69097e-06,2.72141e-05
195,4760.74,3.83752e-06,2.74358e-05
196,4785.16,4.01033e-06,2.82632e-05
197,4809.57,3.97113e-06,2.80988e-05
198,4833.98,3.85354e-06,2.75973e-05
199,4858.4,3.83652e-06,2.78773e-05
200,4882.81,3.95551e-06,2.86863e-05
201,4907.23,3.94743e-06,2.90363e-05
202,4931.64,3.85879e-06,2.86141e-05
203,4956.05,3.90273e-06,2.83593e-05
204,4980.47,3.89376e-06,2.76608e-05
205,5004.88,3.79592e-06,2.87224e-05
206,5029.3,3.79541e-06,2.97429e-05
207,5053.71,3.72817e-06,2.88632e-05
208,5078.13,3.69841e-06,2.87817e-05
209,5102.54,3.70006e-06,2.80789e-05
210,5126.95,3.69278e-06,2.7847e-05
211,5151.37,3.66872e-06,2.70479e-05
212,5175.78,3.69388e-06,2.65352e-05
213,5200.2,3.68767e-06,2.66797e-05
214,5224.61,3.75959e-06,2.73507e-05
215,5249.02,3.94447e-06,2.7184e-05
216,5273.44,3.97411e-06,2.7146e-05
217,5297.85,3.91822e-06,2.80513e-05
218,5322.27,3.94928e-06,2.89364e-05
219,5346.68,3.9743e-06,2.81689e-05
220,5371.09,3.78416e-06,2.82531e-05
221,5395.51,3.80651e-06,2.78165e-05
222,5419.92,3.95563e-06,2.66824e-05
223,5444.34,3.8513e-06,2.83685e-05
224,5468.75,3.67581e-06,3.07065e-05
225,5493.16,3.47823e-06,2.993e-05
226,5517.58,3.38248e-06,2.8265e-05
227,5541.99,3.54425e-06,2.84788e-05
228,5566.41,3.76126e-06,2.89295e-05
229,5590.82,3.67081e-06,2.91464e-05
230,5615.23,3.68777e-06,2.80551e-05
231,5639.65,3.6973e-06,2.7502e-05
232,5664.06,3.73713e-06,2.7955e-05
233,5688.48,3.82726e-06,2.83551e-05
234,5712.89,3.78576e-06,2.83204e-05
235,5737.3,3.922e-06,2.86905e-05
236,5761.72,3.99667e-06,2.93254e-05
237,5786.13,3.89681e-06,3.00693e-05
238,5810.55,3.74298e-06,3.04811e-05
239,5834.96,3.74001e-06,2.99155e-05
240,5859.38,3.79357e-06,2.91492e-05
241,5883.79,3.78183e-06,2.88365e-05
242,5908.2,3.67111e-06,2.9138e-05
243,5932.62,3.53505e-06,2.84158e-05
244,5957.03,3.60082e-06,2.89715e-05
245,5981.45,3.60396e-06,2.9861e-05
246,6005.86,3.64798e-06,2.91643e-05
247,6030.27,3.68654e-06,2.95098e-05
248,6054.69,3.66253e-06,2.86686e-05
249,6079.1,3.79198e-06,2.8697e-05
250,6103.52,3.91327e-06,2.96123e-05
251,6127.93,3.9025e-06,2.90411e-05
252,6152.34,3.84939e-06,2.85331e-05
253,6176.76,3.87208e-06,2.74685e-05
254,6201.17,3.83855e-06,2.64715e-05
255,6225.59,3.76848e-06,2.67226e-05
256,6250,3.77053e-06,2.77603e-05
257,6274.41,3.73293e-06,2.875e-05
258,6298.83,3.77328e-06,2.95433e-05
259,6323.24,3.93208e-06,2.85573e-05
260,6347.66,4.10235e-06,2.77771e-05
261,6372.07,3.98487e-06,2.8138e-05
262,6396.48,3.82297e-06,2.88368e-05
263,6420.9,3.7944e-06,2.89023e-05
264,6445.31,3.79739e-06,2.87328e-05
265,6469.73,3.71804e-06,2.90073e-05
266,6494.14,3.83729e-06,2.92962e-05
267,6518.55,4.02954e-06,2.88054e-05
268,6542.97,4.02072e-06,2.92989e-05
269,6567.38,3.80255e-06,2.94908e-05
270,6591.8,3.79131e-06,2.86366e-05
271,6616.21,3.91356e-06,2.91681e-05
272,6640.63,3.66342e-06,2.99984e-05
273,6665.04,3.60793e-06,2.98001e-05
274,6689.45,3.78503e-06,2.78174e-05
275,6713.87,3.83794e-06,2.78002e-05
276,6738.28,3.76468e-06,2.87875e-05
277,6762.7,3.76715e-06,2.86893e-05
278,6787.11,3.89735e-06,2.939e-05
279,6811.52,3.82112e-06,2.88883e-05
280,6835.94,3.64664e-06,2.76924e-05
281,6860.35,3.54427e-06,2.72223e-05
282,6884.77,3.56618e-06,2.74315e-05
283,6909.18,3.44143e-06,2.81238e-05
284,6933.59,3.51284e-06,2.74042e-05
285,6958.01,3.64299e-06,2.69498e-05
286,6982.42,3.55453e-06,2.80228e-05
287,7006.84,3.70585e-06,2.90626e-05
288,7031.25,3.92496e-06,2.8744e-05
289,7055.66,3.89832e-06,2.80828e-05
290,7080.08,3.77186e-06,2.81876e-05
291,7104.49,3.74748e-06,2.8496e-05
292,7128.91,3.68717e-06,2.80331e-05
293,7153.32,3.77155e-06,2.7603e-05
294,7177.73,3.75814e-06,2.84661e-05
295,7202.15,3.65055e-06,2.87431e-05
296,7226.56,3.80576e-06,2.78528e-05
297,7250.98,3.87222e-06,2.67439e-05
298,7275.39,3.76524e-06,2.59648e-05
299,7299.8,3.77499e-06,2.68367e-05
300,7324.22,3.74715e-06,2.86661e-05
301,7348.63,3.74405e-06,2.96614e-05
302,7373.05,3.76476e-06,2.97407e-05
303,7397.46,3.8235e-06,2.93502e-05
304,7421.88,3.8069e-06,2.94617e-05
305,7446.29,3.87975e-06,2.83495e-05
306,7470.7,3.96252e-06,2.73345e-05
307,7495.12,3.82828e-06,2.72649e-05
308,7519.53,3.71906e-06,2.81238e-05
309,7543.95,3.7125e-06,2.96688e-05
310,7568.36,3.6921e-06,2.87936e-05
311,7592.77,3.77548e-06,2.77469e-05
312,7617.19,3.6943e-06,2.79589e-05
313,7641.6,3.64808e-06,2.78945e-05
314,7666.02,3.92176e-06,2.78547e-05
315,7690.43,4.0952e-06,2.91464e-05
316,7714.84,3.93593e-06,2.90129e-05
317,7739.26,3.80174e-06,2.79395e-05
318,7763.67,3.60203e-06,2.84085e-05
319,7788.09,3.49553e-06,2.98226e-05
320,7812.5,3.59423e-06,2.98908e-05
321,7836.91,3.68047e-06,2.85454e-05
322,7861.33,3.65827e-06,2.79439e-05
323,7885.74,3.68003e-06,2.79854e-05
324,7910.16,3.7962e-06,2.78335e-05
325,7934.57,3.70016e-06,2.65867e-05
326,7958.98,3.46854e-06,2.71226e-05
327,7983.4,3.65491e-06,2.76058e-05
328,8007.81,3.8812e-06,2.72242e-05
329,8032.23,3.8887e-06,2.67108e-05
330,8056.64,3.91325e-06,2.65657e-05
331,8081.05,3.97343e-06,2.7882e-05
332,8105.47,3.84367e-06,2.94206e-05
333,8129.88,3.69164e-06,2.88452e-05
334,8154.3,3.65128e-06,2.7409e-05
335,8178.71,3.67213e-06,2.79078e-05
336,8203.13,3.739e-06,2.88455e-05
337,8227.54,3.73567e-06,2.86101e-05
338,8251.95,3.7703e-06,2.7716e-05
339,8276.37,3.74857e-06,2.64779e-05
340,8300.78,3.7162e-06,2.64763e-05
341,8325.2,3.80521e-06,2.74909e-05
342,8349.61,3.81721e-06,2.76007e-05
343,8374.02,3.70492e-06,2.72643e-05
344,8398.44,3.71888e-06,2.78756e-05
345,8422.85,3.82072e-06,2.87858e-05
346,8447.27,3.81557e-06,2.88854e-05
347,8471.68,3.61219e-06,2.83628e-05
348,8496.09,3.62766e-06,2.76778e-05
349,8520.51,3.8086e-06,2.87566e-05
350,8544.92,3.95796e-06,2.93322e-05
351,8569.34,3.96733e-06,2.85385e-05
352,8593.75,3.91277e-06,2.68129e-05
353,8618.16,3.81271e-06,2.64912e-05
354,8642.58,3.6655e-06,2.80383e-05
355,8666.99,3.61072e-06,2.75225e-05
356,8691.41,3.75804e-06,2.701e-05
357,8715.82,3.89104e-06,2.69807e-05
358,8740.23,3.97451e-06,2.70985e-05
359,8764.65,3.92544e-06,2.71076e-05
360,8789.06,3.74003e-06,2.76911e-05
361,8813.48,3.68021e-06,2.79771e-05
362,8837.89,3.72711e-06,2.68053e-05
363,8862.3,3.70353e-06,2.65237e-05
364,8886.72,3.79162e-06,2.71681e-05
365,8911.13,3.81027e-06,2.83764e-05
366,8935.55,3.84684e-06,2.99304e-05
367,8959.96,3.9297e-06,3.00214e-05
368,8984.38,3.90715e-06,2.86757e-05
369,9008.79,3.7802e-06,2.80903e-05
370,9033.2,3.81849e-06,2.81514e-05
371,9057.62,3.74533e-06,2.88013e-05
372,9082.03,3.57829e-06,2.89544e-05
373,9106.45,3.51932e-06,2.98861e-05
374,9130.86,3.62004e-06,3.08676e-05
375,9155.27,3.7897e-06,3.00291e-05
376,9179.69,3.9271e-06,2.85265e-05
377,9204.1,3.9727e-06,2.82625e-05
378,9228.52,3.94999e-06,2.78079e-05
379,9252.93,3.84032e-06,2.72725e-05
380,9277.34,3.74624e-06,2.8188e-05
381,9301.76,3.70499e-06,2.88966e-05
382,9326.17,3.72409e-06,2.91473e-05
383,9350.59,3.74882e-06,2.9779e-05
384,9375,3.69903e-06,2.92423e-05
385,9399.41,3.84952e-06,2.83168e-05
386,9423.83,3.9868e-06,2.75804e-05
387,9448.24,3.82106e-06,2.69229e-05
388,9472.66,3.75098e-06,2.82791e-05
389,9497.07,3.76399e-06,3.00803e-05
390,9521.48,3.8377e-06,2.99032e-05
391,9545.9,3.92003e-06,2.97176e-05
392,9570.31,3.72487e-06,2.97778e-05
393,9594.73,3.56794e-06,2.91986e-05
394,9619.14,3.6183e-06,2.90218e-05
395,9643.55,3.60864e-06,2.95691e-05
396,9667.97,3.64243e-06,2.9329e-05
397,9692.38,3.73209e-06,2.81431e-05
398,9716.8,3.64247e-06,2.75678e-05
399,9741.21,3.68749e-06,2.77755e-05
400,9765.63,3.87972e-06,2.86193e-05
401,9790.04,3.93441e-06,2.8729e-05
402,9814.45,3.942e-06,2.81686e-05
403,9838.87,3.91613e-06,2.8252e-05
404,9863.28,3.91189e-06,2.91197e-05
405,9887.7,3.85311e-06,3.01914e-05
406,9912.11,3.67555e-06,2.98602e-05
407,9936.52,3.74942e-06,2.83256e-05
408,9960.94,3.80384e-06,2.76947e-05
409,9985.35,3.65538e-06,2.8588e-05
410,10009.8,3.70026e-06,2.88821e-05
411,10034.2,3.70453e-06,2.86242e-05
412,10058.6,3.81176e-06,2.75823e-05
413,10083,4.01534e-06,2.70668e-05
414,10107.4,3.98949e-06,2.83276e-05
415,10131.8,3.78798e-06,2.90505e-05
416,10156.3,3.63414e-06,2.91766e-05
417,10180.7,3.76609e-06,2.86903e-05
418,10205.1,3.91214e-06,2.80087e-05
419,10229.5,3.73756e-06,2.91067e-05
420,10253.9,3.7042e-06,3.05491e-05
421,10278.3,3.74127e-06,3.06883e-05
422,10302.7,3.72186e-06,2.95243e-05
423,10327.1,3.75678e-06,2.87686e-05
424,10351.6,3.82718e-06,2.76427e-05
425,10376,3.97942e-06,2.73844e-05
426,10400.4,3.96543e-06,2.69223e-05
427,10424.8,3.83216e-06,2.74734e-05
428,10449.2,3.84756e-06,2.86138e-05
429,10473.6,3.80717e-06,2.82113e-05
430,10498,3.79067e-06,2.81352e-05
431,10522.5,3.72737e-06,2.91162e-05
432,10546.9,3.63436e-06,2.99918e-05
433,10571.3,3.71878e-06,2.90252e-05
434,10595.7,3.81812e-06,2.86539e-05
435,10620.1,3.879e-06,2.88898e-05
436,10644.5,3.96272e-06,2.69191e-05
437,10668.9,3.93693e-06,2.62543e-05
438,10693.4,3.79261e-06,2.72715e-05
439,10717.8,3.70076e-06,2.86794e-05
440,10742.2,3.84429e-06,2.76232e-05
441,10766.6,3.95737e-06,2.6378e-05
442,10791,3.85862e-06,2.71268e-05
443,10815.4,3.82598e-06,2.82139e-05
444,10839.8,3.78053e-06,2.86422e-05
445,10864.3,3.71215e-06,2.75874e-05
446,10888.7,3.76837e-06,2.6962e-05
447,10913.1,3.77619e-06,2.65168e-05
448,10937.5,3.84733e-06,2.64716e-05
449,10961.9,3.99967e-06,2.6832e-05
450,10986.3,3.99207e-06,2.77454e-05
451,11010.7,3.84076e-06,2.79844e-05
452,11035.2,3.7749e-06,2.88694e-05
453,11059.6,3.72771e-06,2.94366e-05
454,11084,3.71923e-06,2.94576e-05
455,11108.4,3.65048e-06,2.86694e-05
456,11132.8,3.61371e-06,2.78749e-05
457,11157.2,3.66349e-06,2.79052e-05
458,11181.6,3.76522e-06,2.8455e-05
459,11206.1,3.76707e-06,2.8626e-05
460,11230.5,3.59898e-06,2.82215e-05
461,11254.9,3.6564e-06,2.73814e-05
462,11279.3,3.77939e-06,2.75456e-05
463,11303.7,3.86163e-06,2.7849e-05
464,11328.1,3.81543e-06,2.75525e-05
465,11352.5,3.65593e-06,2.75387e-05
466,11377,3.54278e-06,2.89339e-05
467,11401.4,3.651e-06,3.03181e-05
468,11425.8,3.71252e-06,3.01046e-05
469,11450.2,3.64246e-06,2.88059e-05
470,11474.6,3.56324e-06,2.85952e-05
471,11499,3.60728e-06,3.01125e-05
472,11523.4,3.85059e-06,2.98916e-05
473,11547.9,3.93445e-06,2.8204e-05
474,11572.3,3.82528e-06,2.87178e-05
475,11596.7,3.71464e-06,2.98309e-05
476,11621.1,3.68658e-06,2.95019e-05
477,11645.5,3.66957e-06,2.87746e-05
478,11669.9,3.69807e-06,2.91587e-05
479,11694.3,3.81128e-06,2.97987e-05
480,11718.8,3.8242e-06,2.92343e-05
481,11743.2,3.87319e-06,2.80921e-05
482,11767.6,3.78721e-06,2.77668e-05
483,11792,3.67843e-06,2.89037e-05
484,11816.4,3.75372e-06,2.95454e-05
485,11840.8,3.79105e-06,2.81443e-05
486,11865.2,3.75487e-06,2.68422e-05
487,11889.6,3.8853e-06,2.78217e-05
488,11914.1,3.99972e-06,2.88652e-05
489,11938.5,4.01792e-06,2.89651e-05
490,11962.9,4.0628e-06,2.76642e-05
491,11987.3,3.88889e-06,2.70054e-05
492,12011.7,3.71385e-06,2.76037e-05
493,12036.1,3.66754e-06,2.83558e-05
494,12060.5,3.73188e-06,2.73434e-05
495,12085,3.76757e-06,2.67974e-05
496,12109.4,3.74643e-06,2.62023e-05
497,12133.8,3.84311e-06,2.68861e-05
498,12158.2,3.881e-06,2.76298e-05
499,12182.6,3.75715e-06,2.81833e-05
500,12207,3.7215e-06,2.73064e-05
501,12231.4,3.73406e-06,2.70876e-05
502,12255.9,3.79455e-06,2.81661e-05
503,12280.3,3.76605e-06,2.96063e-05
504,12304.7,3.66895e-06,3.00888e-05
505,12329.1,3.70518e-06,3.03784e-05
506,12353.5,3.89915e-06,2.99853e-05
507,12377.9,3.89538e-06,2.96016e-05
508,12402.3,3.81744e-06,2.86143e-05
509,12426.8,3.83207e-06,2.78108e-05
510,12451.2,3.97351e-06,2.75048e-05
511,12475.6,3.96688e-06,2.6602e-05
512,12500,4.04313e-06,2.6196e-05
513,12524.4,3.98049e-06,2.62185e-05
514,12548.8,3.76452e-06,2.74859e-05
515,12573.2,3.68898e-06,2.85342e-05
516,12597.7,3.70139e-06,2.85686e-05
517,12622.1,3.77921e-06,2.88242e-05
518,12646.5,3.77184e-06,2.81615e-05
519,12670.9,3.84614e-06,2.76161e-05
520,12695.3,3.91328e-06,2.80234e-05
521,12719.7,3.76523e-06,2.88553e-05
522,12744.1,3.61863e-06,2.90206e-05
523,12768.6,3.59923e-06,2.88486e-05
524,12793,3.7925e-06,2.99003e-05
525,12817.4,3.98448e-06,3.00757e-05
526,12841.8,3.9625e-06,2.88308e-05
527,12866.2,3.78597e-06,2.75654e-05
528,12890.6,3.65189e-06,2.7059e-05
529,12915,3.60117e-06,2.70919e-05
530,12939.5,3.69611e-06,2.90239e-05
531,12963.9,3.70209e-06,2.89848e-05
532,12988.3,3.73185e-06,2.7737e-05
533,13012.7,3.69385e-06,2.73368e-05
534,13037.1,3.61701e-06,2.72235e-05
535,13061.5,3.67527e-06,2.77541e-05
536,13085.9,3.73757e-06,2.98881e-05
537,13110.4,3.89091e-06,3.04987e-05
538,13134.8,3.84079e-06,2.91903e-05
539,13159.2,3.45887e-06,2.80802e-05
540,13183.6,3.5894e-06,2.7137e-05
541,13208,3.65588e-06,2.73362e-05
542,13232.4,3.50495e-06,2.76547e-05
543,13256.8,3.59605e-06,2.79896e-05
544,13281.3,3.62459e-06,2.8073e-05
545,13305.7,3.59729e-06,2.84491e-05
546,13330.1,3.71569e-06,2.89695e-05
547,13354.5,3.7337e-06,2.8376e-05
548,13378.9,3.76359e-06,2.773e-05
549,13403.3,3.73115e-06,2.79291e-05
550,13427.7,3.59399e-06,2.90332e-05
551,13452.1,3.7955e-06,3.10749e-05
552,13476.6,3.89475e-06,3.13944e-05
553,13501,3.63963e-06,2.93052e-05
554,13525.4,3.62774e-06,2.75239e-05
555,13549.8,3.76061e-06,2.72014e-05
556,13574.2,3.84179e-06,2.76988e-05
557,13598.6,3.85969e-06,2.88636e-05
558,13623,3.73908e-06,2.92854e-05
559,13647.5,3.80564e-06,2.9298e-05
560,13671.9,3.9571e-06,2.85302e-05
561,13696.3,4.02202e-06,2.70429e-05
562,13720.7,3.87138e-06,2.74176e-05
563,13745.1,3.68266e-06,2.82109e-05
564,13769.5,3.75963e-06,2.79887e-05
565,13793.9,3.70049e-06,2.76602e-05
566,13818.4,3.56812e-06,2.79353e-05
567,13842.8,3.66215e-06,2.79175e-05
568,13867.2,3.67906e-06,2.80702e-05
569,13891.6,3.48923e-06,2.79727e-05
570,13916,3.50662e-06,2.90028e-05
571,13940.4,3.68384e-06,2.92324e-05
572,13964.8,3.72161e-06,2.8013e-05
573,13989.3,3.74871e-06,2.65905e-05
574,14013.7,3.81163e-06,2.55594e-05
575,14038.1,3.81837e-06,2.58261e-05
576,14062.5,3.80855e-06,2.75803e-05
577,14086.9,3.77767e-06,2.80677e-05
578,14111.3,3.79129e-06,2.75909e-05
579,14135.7,3.89931e-06,2.76218e-05
580,14160.2,3.72744e-06,2.76067e-05
581,14184.6,3.72685e-06,2.77652e-05
582,14209,3.78712e-06,2.78176e-05
583,14233.4,3.75268e-06,2.8405e-05
584,14257.8,3.86231e-06,2.9617e-05
585,14282.2,3.81814e-06,3.04144e-05
586,14306.6,3.92862e-06,3.08639e-05
587,14331.1,3.88796e-06,2.86837e-05
588,14355.5,3.58578e-06,2.7384e-05
589,14379.9,3.65856e-06,2.86675e-05
590,14404.3,3.67668e-06,2.81217e-05
591,14428.7,3.56037e-06,2.72383e-05
592,14453.1,3.5729e-06,2.77274e-05
593,14477.5,3.63064e-06,2.82119e-05
594,14502,3.7356e-06,2.79791e-05
595,14526.4,3.85226e-06,2.73972e-05
596,14550.8,3.87241e-06,2.75966e-05
597,14575.2,3.98432e-06,2.63233e-05
