;Scopy version,f4beeb1
;Exported on,Friday October 11/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
0,1,0.0017243,0.0833132
1,24.4141,0.0017243,0.0833132
2,48.8281,0.000499254,0.0241278
3,73.2422,4.20207e-05,0.00202275
4,97.6563,5.49615e-06,0.000272924
5,122.07,5.05249e-06,0.000261613
6,146.484,5.12771e-06,0.000253322
7,170.898,5.11571e-06,0.000256914
8,195.313,5.05141e-06,0.000257952
9,219.727,5.06985e-06,0.000265723
10,244.141,5.05201e-06,0.000264467
11,268.555,5.12212e-06,0.000261157
12,292.969,5.01857e-06,0.00025356
13,317.383,5.02196e-06,0.00024922
14,341.797,5.0801e-06,0.000253755
15,366.211,5.17779e-06,0.000264652
16,390.625,5.16341e-06,0.000261452
17,415.039,5.02845e-06,0.000255361
18,439.453,4.98962e-06,0.000244272
19,463.867,5.108e-06,0.000236744
20,488.281,5.23419e-06,0.000243149
21,512.695,5.16088e-06,0.000244932
22,537.109,4.95475e-06,0.000250436
23,561.523,4.86431e-06,0.000255728
24,585.938,4.95455e-06,0.000246173
25,610.352,5.06502e-06,0.000248069
26,634.766,5.02831e-06,0.000254617
27,659.18,5.09762e-06,0.000252687
28,683.594,5.0641e-06,0.000251391
29,708.008,5.00513e-06,0.000248499
30,732.422,4.87735e-06,0.00024573
31,756.836,4.89495e-06,0.000247701
32,781.25,5.27277e-06,0.000260096
33,805.664,5.39283e-06,0.000268708
34,830.078,5.00689e-06,0.000261699
35,854.492,4.76667e-06,0.00025371
36,878.906,4.81373e-06,0.000249569
37,903.32,5.1063e-06,0.000248443
38,927.734,5.1026e-06,0.000254168
39,952.148,5.0026e-06,0.000261532
40,976.563,4.98119e-06,0.000263171
41,1000.98,4.79109e-06,0.000254691
42,1025.39,4.70778e-06,0.000245873
43,1049.8,4.90157e-06,0.0002456
44,1074.22,4.80784e-06,0.000253875
45,1098.63,4.7521e-06,0.000253206
46,1123.05,4.83014e-06,0.00025398
47,1147.46,4.85247e-06,0.000252664
48,1171.88,5.01907e-06,0.000259492
49,1196.29,4.99475e-06,0.000273276
50,1220.7,4.70201e-06,0.000264249
51,1245.12,4.76726e-06,0.000260487
52,1269.53,4.82572e-06,0.000251927
53,1293.95,4.96415e-06,0.000245741
54,1318.36,4.99306e-06,0.000248202
55,1342.77,4.81237e-06,0.000253347
56,1367.19,4.67818e-06,0.000248728
57,1391.6,4.72717e-06,0.000245782
58,1416.02,4.9512e-06,0.000254977
59,1440.43,4.9968e-06,0.000267124
60,1464.84,4.72174e-06,0.000259357
61,1489.26,4.6273e-06,0.000252252
62,1513.67,4.59143e-06,0.000249576
63,1538.09,4.66042e-06,0.000248489
64,1562.5,4.90087e-06,0.000252808
65,1586.91,4.90189e-06,0.000254067
66,1611.33,4.7769e-06,0.000251137
67,1635.74,4.72349e-06,0.000253298
68,1660.16,4.6563e-06,0.000246679
69,1684.57,4.84272e-06,0.000240223
70,1708.98,5.08939e-06,0.00024796
71,1733.4,5.22809e-06,0.000266607
72,1757.81,5.01784e-06,0.000269008
73,1782.23,4.62932e-06,0.000252744
74,1806.64,4.56288e-06,0.000243401
75,1831.05,4.92627e-06,0.000253444
76,1855.47,4.88316e-06,0.000257129
77,1879.88,4.68992e-06,0.000256045
78,1904.3,4.89703e-06,0.000263367
79,1928.71,5.1928e-06,0.000263137
80,1953.13,5.12186e-06,0.000259137
81,1977.54,4.87293e-06,0.000261056
82,2001.95,4.73374e-06,0.000260472
83,2026.37,4.78744e-06,0.000256294
84,2050.78,4.81783e-06,0.000249672
85,2075.2,4.87174e-06,0.000255779
86,2099.61,4.93906e-06,0.000247098
87,2124.02,4.91886e-06,0.000242413
88,2148.44,5.00806e-06,0.000258513
89,2172.85,4.98347e-06,0.000259743
90,2197.27,4.76219e-06,0.000254268
91,2221.68,4.70483e-06,0.000256776
92,2246.09,4.60653e-06,0.00025441
93,2270.51,4.52196e-06,0.000259681
94,2294.92,4.47286e-06,0.000257252
95,2319.34,4.42602e-06,0.000251766
96,2343.75,4.57936e-06,0.000251121
97,2368.16,4.73755e-06,0.000244567
98,2392.58,4.78908e-06,0.000252445
99,2416.99,4.75124e-06,0.000262861
100,2441.41,4.77966e-06,0.000265176
101,2465.82,4.69094e-06,0.000251029
102,2490.23,4.72753e-06,0.000243199
103,2514.65,4.96904e-06,0.000246714
104,2539.06,5.13148e-06,0.00025282
105,2563.48,5.20257e-06,0.000248104
106,2587.89,5.23165e-06,0.000241666
107,2612.3,5.16802e-06,0.000255299
108,2636.72,4.86291e-06,0.000267602
109,2661.13,4.63883e-06,0.000256758
110,2685.55,4.64093e-06,0.000242326
111,2709.96,4.73686e-06,0.000244487
112,2734.38,4.99183e-06,0.000246333
113,2758.79,4.83799e-06,0.000241144
114,2783.2,4.64528e-06,0.000241481
115,2807.62,4.98146e-06,0.000243242
116,2832.03,5.17233e-06,0.000253286
117,2856.45,4.95867e-06,0.000255694
118,2880.86,4.78957e-06,0.000244344
119,2905.27,4.95978e-06,0.000252181
120,2929.69,5.0341e-06,0.000258551
121,2954.1,4.89251e-06,0.000255624
122,2978.52,4.81198e-06,0.000258055
123,3002.93,4.69537e-06,0.000262906
124,3027.34,4.55428e-06,0.000262507
125,3051.76,4.48783e-06,0.000245439
126,3076.17,4.45132e-06,0.00023588
127,3100.59,4.68152e-06,0.000243064
128,3125,4.9077e-06,0.000257649
129,3149.41,4.80939e-06,0.000261564
130,3173.83,4.63501e-06,0.000256244
131,3198.24,4.51484e-06,0.000255335
132,3222.66,4.46427e-06,0.000253568
133,3247.07,4.80318e-06,0.000246484
134,3271.48,4.82092e-06,0.000238035
135,3295.9,4.80333e-06,0.000244097
136,3320.31,4.75346e-06,0.000249352
137,3344.73,4.58578e-06,0.000249182
138,3369.14,4.63613e-06,0.00025076
139,3393.55,4.532e-06,0.000253536
140,3417.97,4.33515e-06,0.000256085
141,3442.38,4.34647e-06,0.000253577
142,3466.8,4.51589e-06,0.000258903
143,3491.21,4.66698e-06,0.000256857
144,3515.63,4.75133e-06,0.000252702
145,3540.04,4.84208e-06,0.000259518
146,3564.45,4.95899e-06,0.000262898
147,3588.87,5.09827e-06,0.000253905
148,3613.28,5.04594e-06,0.000241196
149,3637.7,4.73363e-06,0.000236435
150,3662.11,4.59848e-06,0.000243102
