;Scopy version,f4beeb1
;Exported on,Friday October 11/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
134,3271.48,4.05912e-06,4.87752e-06
135,3295.9,4.08852e-06,4.80082e-06
136,3320.31,4.15212e-06,4.78578e-06
137,3344.73,4.16563e-06,4.85126e-06
138,3369.14,3.96598e-06,4.94487e-06
139,3393.55,3.87896e-06,4.98403e-06
140,3417.97,3.91065e-06,4.87534e-06
141,3442.38,3.85783e-06,5.17117e-06
142,3466.8,3.74821e-06,5.08564e-06
143,3491.21,3.8654e-06,4.90518e-06
144,3515.63,4.00341e-06,4.95873e-06
145,3540.04,4.00984e-06,4.86821e-06
146,3564.45,3.89785e-06,4.90014e-06
147,3588.87,3.89304e-06,4.75171e-06
148,3613.28,3.84538e-06,4.69421e-06
149,3637.7,3.91991e-06,4.92468e-06
150,3662.11,4.07175e-06,5.01326e-06
151,3686.52,4.12361e-06,4.96514e-06
152,3710.94,4.09324e-06,5.0121e-06
153,3735.35,4.13589e-06,4.9174e-06
154,3759.77,4.10562e-06,4.73753e-06
155,3784.18,3.96572e-06,4.83542e-06
156,3808.59,3.88935e-06,4.88326e-06
157,3833.01,3.86866e-06,4.79753e-06
158,3857.42,3.90046e-06,4.98559e-06
159,3881.84,3.89931e-06,5.03207e-06
160,3906.25,3.81543e-06,4.97641e-06
161,3930.66,3.76341e-06,5.01648e-06
162,3955.08,3.84262e-06,4.98523e-06
163,3979.49,3.99405e-06,4.92634e-06
164,4003.91,4.06687e-06,4.78785e-06
165,4028.32,4.12961e-06,4.77946e-06
166,4052.73,4.01893e-06,4.83813e-06
167,4077.15,3.96193e-06,4.91011e-06
168,4101.56,3.84776e-06,4.81947e-06
169,4125.98,3.80266e-06,4.82546e-06
170,4150.39,4.04615e-06,5.00737e-06
171,4174.8,4.07504e-06,5.05819e-06
172,4199.22,3.99734e-06,5.21629e-06
173,4223.63,3.91279e-06,5.18891e-06
174,4248.05,3.74356e-06,4.83903e-06
175,4272.46,3.6696e-06,4.74914e-06
176,4296.88,3.7009e-06,4.94887e-06
177,4321.29,3.79255e-06,5.01231e-06
178,4345.7,3.88631e-06,4.90148e-06
179,4370.12,3.77916e-06,4.74225e-06
180,4394.53,3.58372e-06,4.66815e-06
181,4418.95,3.66901e-06,4.86374e-06
182,4443.36,3.76101e-06,5.07842e-06
183,4467.77,3.58241e-06,5.07443e-06
184,4492.19,3.59163e-06,4.89245e-06
185,4516.6,3.95062e-06,4.83208e-06
186,4541.02,4.2132e-06,4.94342e-06
187,4565.43,4.08783e-06,4.84292e-06
188,4589.84,3.84738e-06,4.96688e-06
189,4614.26,3.7547e-06,5.1326e-06
190,4638.67,3.71335e-06,4.94858e-06
191,4663.09,3.6891e-06,4.93967e-06
192,4687.5,3.89135e-06,5.01173e-06
193,4711.91,4.03778e-06,4.97546e-06
194,4736.33,3.95561e-06,4.98972e-06
195,4760.74,3.90921e-06,4.83669e-06
196,4785.16,3.80238e-06,4.91078e-06
197,4809.57,3.83192e-06,5.10255e-06
198,4833.98,3.95225e-06,4.9145e-06
199,4858.4,3.97779e-06,4.67768e-06
200,4882.81,3.89707e-06,4.63742e-06
201,4907.23,3.95748e-06,4.81733e-06
202,4931.64,3.93105e-06,4.85936e-06
203,4956.05,3.76916e-06,4.82622e-06
204,4980.47,3.90438e-06,4.87107e-06
205,5004.88,4.04293e-06,4.93848e-06
206,5029.3,4.00134e-06,5.15179e-06
207,5053.71,4.00542e-06,4.99202e-06
208,5078.13,4.03637e-06,4.83342e-06
209,5102.54,4.02015e-06,5.0295e-06
210,5126.95,3.8077e-06,5.09108e-06
211,5151.37,3.79982e-06,4.96039e-06
212,5175.78,3.85039e-06,4.90785e-06
213,5200.2,3.77015e-06,5.00769e-06
214,5224.61,3.87255e-06,4.99921e-06
215,5249.02,3.85014e-06,5.00854e-06
216,5273.44,3.69143e-06,5.06909e-06
217,5297.85,3.60059e-06,4.90483e-06
218,5322.27,3.72113e-06,4.90549e-06
219,5346.68,3.6709e-06,4.92888e-06
220,5371.09,3.66632e-06,5.06915e-06
221,5395.51,3.78839e-06,5.28046e-06
222,5419.92,3.84749e-06,5.24722e-06
223,5444.34,3.8298e-06,4.96435e-06
224,5468.75,3.88593e-06,4.85437e-06
225,5493.16,4.08322e-06,4.99744e-06
226,5517.58,4.22596e-06,5.05633e-06
227,5541.99,4.00255e-06,4.77658e-06
228,5566.41,3.76328e-06,4.6061e-06
229,5590.82,3.82319e-06,4.67812e-06
230,5615.23,3.96036e-06,4.75073e-06
231,5639.65,3.98122e-06,4.85694e-06
232,5664.06,3.96525e-06,5.02557e-06
233,5688.48,4.02757e-06,5.12983e-06
234,5712.89,4.01127e-06,4.87711e-06
235,5737.3,3.90908e-06,4.65731e-06
236,5761.72,3.81486e-06,4.55001e-06
237,5786.13,3.86839e-06,4.7294e-06
238,5810.55,4.08929e-06,5.22993e-06
239,5834.96,3.98173e-06,5.44926e-06
240,5859.38,3.80406e-06,5.26839e-06
241,5883.79,3.78973e-06,5.0319e-06
242,5908.2,3.85409e-06,5.03798e-06
243,5932.62,3.83657e-06,5.07082e-06
244,5957.03,3.81127e-06,4.9088e-06
245,5981.45,3.78048e-06,5.01543e-06
246,6005.86,3.76581e-06,5.13381e-06
247,6030.27,3.94162e-06,5.18172e-06
248,6054.69,4.06191e-06,5.00846e-06
249,6079.1,4.10238e-06,4.93693e-06
250,6103.52,4.06292e-06,4.96697e-06
251,6127.93,3.90679e-06,4.78259e-06
252,6152.34,3.79314e-06,4.63935e-06
253,6176.76,3.72829e-06,4.81089e-06
254,6201.17,3.7429e-06,5.05647e-06
255,6225.59,3.66672e-06,5.11971e-06
256,6250,3.68242e-06,5.07437e-06
257,6274.41,3.94379e-06,4.84611e-06
258,6298.83,3.95778e-06,5.01966e-06
259,6323.24,3.81458e-06,5.28445e-06
260,6347.66,3.6797e-06,5.17089e-06
261,6372.07,3.74034e-06,4.98952e-06
262,6396.48,3.816e-06,5.11393e-06
263,6420.9,3.83746e-06,5.19265e-06
264,6445.31,4.01539e-06,5.09045e-06
265,6469.73,3.99713e-06,4.89288e-06
266,6494.14,4.0145e-06,4.8733e-06
267,6518.55,4.16016e-06,4.89816e-06
268,6542.97,3.98371e-06,5.09737e-06
269,6567.38,3.89e-06,5.14981e-06
270,6591.8,4.01761e-06,4.94265e-06
271,6616.21,3.99404e-06,4.91467e-06
272,6640.63,3.9434e-06,4.9805e-06
273,6665.04,3.92134e-06,5.03167e-06
274,6689.45,3.81309e-06,5.06608e-06
275,6713.87,3.83505e-06,4.86582e-06
276,6738.28,3.88699e-06,4.71788e-06
277,6762.7,3.90768e-06,4.70617e-06
278,6787.11,3.92192e-06,4.79041e-06
279,6811.52,3.95037e-06,4.90674e-06
280,6835.94,3.97043e-06,4.8966e-06
281,6860.35,3.84365e-06,4.78123e-06
282,6884.77,3.83406e-06,4.82581e-06
283,6909.18,3.97589e-06,4.90111e-06
284,6933.59,4.09598e-06,5.09978e-06
285,6958.01,4.04027e-06,5.22882e-06
286,6982.42,3.95119e-06,4.96837e-06
287,7006.84,3.88714e-06,4.63238e-06
288,7031.25,3.7973e-06,4.76971e-06
289,7055.66,3.73436e-06,4.91634e-06
290,7080.08,3.96261e-06,4.79368e-06
291,7104.49,4.11531e-06,4.98051e-06
292,7128.91,4.15079e-06,5.15504e-06
293,7153.32,4.16634e-06,5.17763e-06
294,7177.73,4.01558e-06,5.18987e-06
295,7202.15,3.85374e-06,5.24439e-06
296,7226.56,3.88905e-06,5.41889e-06
297,7250.98,3.85418e-06,5.28243e-06
298,7275.39,3.78718e-06,4.87464e-06
299,7299.8,3.8292e-06,4.76276e-06
300,7324.22,3.79612e-06,4.89997e-06
301,7348.63,3.74957e-06,4.92912e-06
302,7373.05,3.8177e-06,4.91385e-06
303,7397.46,3.98443e-06,4.86062e-06
304,7421.88,3.98741e-06,4.80065e-06
305,7446.29,3.85594e-06,4.80144e-06
306,7470.7,3.90984e-06,4.92509e-06
307,7495.12,3.94343e-06,5.06313e-06
308,7519.53,3.84803e-06,5.06766e-06
309,7543.95,3.79206e-06,5.09675e-06
310,7568.36,3.93657e-06,5.1042e-06
311,7592.77,3.95103e-06,5.08513e-06
312,7617.19,3.879e-06,5.1754e-06
313,7641.6,3.77771e-06,5.0371e-06
314,7666.02,3.7121e-06,4.93564e-06
315,7690.43,3.86466e-06,4.94041e-06
316,7714.84,3.91046e-06,5.17926e-06
317,7739.26,3.75185e-06,5.20598e-06
318,7763.67,3.57356e-06,5.02484e-06
319,7788.09,3.64616e-06,4.91461e-06
320,7812.5,3.83865e-06,4.68186e-06
321,7836.91,3.9003e-06,4.52903e-06
322,7861.33,3.69708e-06,4.8967e-06
323,7885.74,3.71241e-06,5.31607e-06
324,7910.16,3.94869e-06,5.04865e-06
325,7934.57,4.16538e-06,4.89087e-06
326,7958.98,4.1152e-06,5.05839e-06
327,7983.4,3.96577e-06,5.21065e-06
328,8007.81,3.95959e-06,5.14425e-06
329,8032.23,3.94047e-06,4.86005e-06
330,8056.64,3.90929e-06,4.79627e-06
331,8081.05,3.84879e-06,4.65742e-06
332,8105.47,3.91649e-06,4.5662e-06
333,8129.88,4.07147e-06,4.83317e-06
334,8154.3,3.94098e-06,4.9356e-06
335,8178.71,3.8073e-06,4.94336e-06
336,8203.13,3.89373e-06,5.05125e-06
337,8227.54,3.78155e-06,4.8102e-06
338,8251.95,3.63863e-06,4.84792e-06
339,8276.37,3.77965e-06,5.09663e-06
340,8300.78,3.76895e-06,5.22154e-06
341,8325.2,3.69644e-06,5.14913e-06
342,8349.61,3.77822e-06,4.9286e-06
343,8374.02,3.95331e-06,4.94457e-06
344,8398.44,4.02964e-06,5.1464e-06
345,8422.85,3.94953e-06,5.2102e-06
346,8447.27,3.84576e-06,5.19444e-06
347,8471.68,3.72233e-06,5.08718e-06
348,8496.09,3.61056e-06,5.08472e-06
349,8520.51,3.62506e-06,5.26157e-06
350,8544.92,3.73791e-06,5.26873e-06
351,8569.34,3.79468e-06,5.03743e-06
352,8593.75,3.89632e-06,4.85731e-06
353,8618.16,3.92014e-06,4.72868e-06
354,8642.58,4.05533e-06,4.92451e-06
355,8666.99,4.18972e-06,5.03318e-06
356,8691.41,3.96272e-06,4.82671e-06
357,8715.82,3.81622e-06,4.73566e-06
358,8740.23,3.94619e-06,4.86731e-06
359,8764.65,4.06298e-06,4.82043e-06
360,8789.06,3.96409e-06,4.94579e-06
361,8813.48,3.89739e-06,4.9741e-06
362,8837.89,3.98516e-06,4.90603e-06
363,8862.3,3.91958e-06,4.97931e-06
364,8886.72,3.90346e-06,5.09331e-06
365,8911.13,3.95177e-06,4.80222e-06
366,8935.55,3.97489e-06,4.59533e-06
367,8959.96,4.13628e-06,4.62674e-06
368,8984.38,4.10621e-06,4.54701e-06
369,9008.79,3.70986e-06,4.5256e-06
370,9033.2,3.71973e-06,4.79969e-06
371,9057.62,3.94696e-06,5.01186e-06
372,9082.03,3.99493e-06,4.91712e-06
373,9106.45,4.01986e-06,4.82863e-06
374,9130.86,3.86358e-06,4.93632e-06
375,9155.27,3.68267e-06,4.92255e-06
376,9179.69,3.80989e-06,4.81665e-06
377,9204.1,3.8249e-06,4.95391e-06
378,9228.52,3.7771e-06,4.96907e-06
379,9252.93,3.84778e-06,4.83188e-06
380,9277.34,3.79012e-06,4.66195e-06
381,9301.76,3.70467e-06,4.83357e-06
382,9326.17,3.80082e-06,5.14856e-06
383,9350.59,3.75242e-06,5.16047e-06
384,9375,3.75461e-06,5.054e-06
385,9399.41,3.89262e-06,5.05172e-06
386,9423.83,4.08859e-06,4.78602e-06
387,9448.24,4.20146e-06,4.90985e-06
388,9472.66,4.05895e-06,5.13746e-06
389,9497.07,3.84949e-06,5.06035e-06
390,9521.48,3.77573e-06,4.88608e-06
391,9545.9,3.85147e-06,4.96575e-06
392,9570.31,3.78185e-06,5.08938e-06
393,9594.73,3.8928e-06,4.83782e-06
394,9619.14,4.07452e-06,4.76776e-06
395,9643.55,4.03163e-06,4.93328e-06
396,9667.97,4.06236e-06,5.02661e-06
397,9692.38,4.12356e-06,4.72802e-06
398,9716.8,3.99828e-06,4.7408e-06
399,9741.21,3.87456e-06,4.78374e-06
400,9765.63,3.76563e-06,4.522e-06
401,9790.04,3.7293e-06,4.63602e-06
402,9814.45,3.82862e-06,4.78059e-06
403,9838.87,3.9805e-06,4.71546e-06
404,9863.28,4.04297e-06,4.73355e-06
405,9887.7,4.09034e-06,4.91754e-06
406,9912.11,4.01152e-06,5.0541e-06
407,9936.52,3.94346e-06,4.90242e-06
408,9960.94,3.94912e-06,4.80099e-06
409,9985.35,3.95296e-06,4.83173e-06
410,10009.8,3.85888e-06,4.67842e-06
411,10034.2,3.71818e-06,4.81107e-06
412,10058.6,3.72264e-06,5.11961e-06
413,10083,3.7996e-06,5.01633e-06
414,10107.4,3.91854e-06,4.88914e-06
415,10131.8,4.11195e-06,4.90994e-06
416,10156.3,4.10763e-06,4.93905e-06
417,10180.7,3.95838e-06,4.99572e-06
418,10205.1,3.92281e-06,4.87658e-06
419,10229.5,3.95752e-06,4.6915e-06
420,10253.9,3.87388e-06,4.73942e-06
421,10278.3,3.94605e-06,4.70324e-06
422,10302.7,3.95587e-06,4.70548e-06
423,10327.1,3.92112e-06,4.69109e-06
424,10351.6,4.02745e-06,4.59353e-06
425,10376,3.90177e-06,4.60621e-06
426,10400.4,3.795e-06,4.68449e-06
427,10424.8,3.89891e-06,4.78592e-06
428,10449.2,3.93582e-06,4.85688e-06
429,10473.6,3.96432e-06,4.79986e-06
430,10498,3.93723e-06,4.85659e-06
431,10522.5,3.89491e-06,4.9414e-06
432,10546.9,3.91583e-06,4.93828e-06
