;Scopy version,f4beeb1
;Exported on,Friday October 11/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
134,3271.48,3.85315e-06,4.11693e-06
135,3295.9,3.79746e-06,4.26814e-06
136,3320.31,3.68075e-06,4.3059e-06
137,3344.73,3.73272e-06,4.2127e-06
138,3369.14,3.65366e-06,4.2597e-06
139,3393.55,3.56046e-06,4.24018e-06
140,3417.97,3.73716e-06,4.15689e-06
141,3442.38,4.01381e-06,4.13361e-06
142,3466.8,3.94864e-06,3.98042e-06
143,3491.21,3.77528e-06,4.11415e-06
144,3515.63,3.6377e-06,4.26398e-06
145,3540.04,3.68237e-06,4.16964e-06
146,3564.45,3.63376e-06,3.9159e-06
147,3588.87,3.46629e-06,3.81363e-06
148,3613.28,3.53056e-06,3.92506e-06
149,3637.7,3.78072e-06,4.0806e-06
150,3662.11,3.81526e-06,4.22302e-06
151,3686.52,3.82348e-06,4.13894e-06
152,3710.94,3.82642e-06,4.01307e-06
153,3735.35,3.73766e-06,4.16585e-06
154,3759.77,3.64182e-06,4.40705e-06
155,3784.18,3.56484e-06,4.33885e-06
156,3808.59,3.653e-06,4.16701e-06
157,3833.01,3.76039e-06,4.12507e-06
158,3857.42,3.7947e-06,4.08826e-06
159,3881.84,3.7982e-06,4.00479e-06
160,3906.25,3.67739e-06,4.18163e-06
161,3930.66,3.6361e-06,4.36404e-06
162,3955.08,3.72437e-06,4.32547e-06
163,3979.49,3.73538e-06,4.01882e-06
164,4003.91,3.79062e-06,4.00223e-06
165,4028.32,3.74433e-06,4.08718e-06
166,4052.73,3.73108e-06,4.09781e-06
167,4077.15,3.58634e-06,4.14996e-06
168,4101.56,3.37769e-06,4.17968e-06
169,4125.98,3.5253e-06,4.32211e-06
170,4150.39,3.82959e-06,4.27811e-06
171,4174.8,3.88519e-06,4.14371e-06
172,4199.22,3.87591e-06,4.1528e-06
173,4223.63,3.91193e-06,4.20662e-06
174,4248.05,3.6888e-06,4.26673e-06
175,4272.46,3.41493e-06,4.39564e-06
176,4296.88,3.44728e-06,4.38363e-06
177,4321.29,3.66657e-06,4.16729e-06
178,4345.7,3.69645e-06,4.06804e-06
179,4370.12,3.57027e-06,4.10944e-06
180,4394.53,3.46576e-06,4.07051e-06
181,4418.95,3.39712e-06,4.18202e-06
182,4443.36,3.5382e-06,4.27596e-06
183,4467.77,3.68864e-06,4.25628e-06
184,4492.19,3.78348e-06,4.27037e-06
185,4516.6,3.8738e-06,4.17636e-06
186,4541.02,3.87381e-06,4.09685e-06
187,4565.43,4.00473e-06,3.91439e-06
188,4589.84,4.08459e-06,3.94733e-06
189,4614.26,3.88166e-06,3.9284e-06
190,4638.67,3.82325e-06,3.90218e-06
191,4663.09,3.90871e-06,4.01191e-06
192,4687.5,3.98811e-06,3.91816e-06
193,4711.91,3.9092e-06,3.88193e-06
194,4736.33,3.74183e-06,3.99048e-06
195,4760.74,3.72725e-06,4.12494e-06
196,4785.16,3.82477e-06,4.12614e-06
197,4809.57,3.92838e-06,3.89888e-06
198,4833.98,3.81944e-06,3.70419e-06
199,4858.4,3.61908e-06,3.90868e-06
200,4882.81,3.76008e-06,4.13464e-06
201,4907.23,3.80739e-06,4.15889e-06
202,4931.64,3.76155e-06,3.98907e-06
203,4956.05,3.78341e-06,3.86467e-06
204,4980.47,3.79646e-06,4.0241e-06
205,5004.88,3.69431e-06,4.27199e-06
206,5029.3,3.73618e-06,4.25838e-06
207,5053.71,3.86586e-06,4.16861e-06
208,5078.13,3.90093e-06,4.11559e-06
209,5102.54,3.77254e-06,3.99269e-06
210,5126.95,3.70966e-06,3.8926e-06
211,5151.37,3.62945e-06,4.0372e-06
212,5175.78,3.62653e-06,4.12158e-06
213,5200.2,3.63088e-06,3.94866e-06
214,5224.61,3.67522e-06,3.87293e-06
215,5249.02,3.73711e-06,3.93459e-06
216,5273.44,3.62132e-06,3.98997e-06
217,5297.85,3.56514e-06,4.03288e-06
218,5322.27,3.61307e-06,3.93334e-06
219,5346.68,3.70405e-06,3.99505e-06
220,5371.09,3.7518e-06,4.22088e-06
221,5395.51,3.72525e-06,4.2787e-06
222,5419.92,3.69348e-06,4.2859e-06
223,5444.34,3.69288e-06,4.25453e-06
224,5468.75,3.6945e-06,4.21724e-06
225,5493.16,3.81626e-06,4.25649e-06
226,5517.58,3.88057e-06,4.33884e-06
227,5541.99,3.74819e-06,4.27732e-06
228,5566.41,3.63492e-06,4.21001e-06
229,5590.82,3.75032e-06,4.16154e-06
230,5615.23,3.81192e-06,3.99727e-06
231,5639.65,3.77113e-06,3.97623e-06
232,5664.06,3.80865e-06,4.11689e-06
233,5688.48,3.66812e-06,4.10698e-06
234,5712.89,3.74731e-06,4.06465e-06
235,5737.3,3.92673e-06,4.15817e-06
236,5761.72,3.8857e-06,4.22411e-06
237,5786.13,3.79133e-06,4.25522e-06
238,5810.55,3.6437e-06,4.23416e-06
239,5834.96,3.57791e-06,4.21067e-06
240,5859.38,3.79167e-06,4.26026e-06
241,5883.79,3.971e-06,4.28394e-06
242,5908.2,3.93448e-06,4.19588e-06
243,5932.62,3.88191e-06,4.21225e-06
244,5957.03,3.78783e-06,4.19691e-06
245,5981.45,3.64931e-06,4.02389e-06
246,6005.86,3.64402e-06,3.98373e-06
247,6030.27,3.72827e-06,3.9994e-06
248,6054.69,3.89736e-06,4.16488e-06
249,6079.1,3.90069e-06,4.2104e-06
250,6103.52,3.74882e-06,3.96437e-06
251,6127.93,3.59551e-06,3.96323e-06
252,6152.34,3.72912e-06,4.03055e-06
253,6176.76,3.88579e-06,4.10694e-06
254,6201.17,3.90972e-06,4.16119e-06
255,6225.59,3.8267e-06,4.1387e-06
256,6250,3.78041e-06,4.022e-06
257,6274.41,3.83049e-06,4.08273e-06
258,6298.83,3.80277e-06,4.24699e-06
259,6323.24,3.81242e-06,4.28561e-06
260,6347.66,3.87736e-06,4.18543e-06
261,6372.07,3.83761e-06,4.05701e-06
262,6396.48,3.77506e-06,4.0911e-06
263,6420.9,3.78359e-06,4.21868e-06
264,6445.31,3.78223e-06,4.29154e-06
265,6469.73,3.77785e-06,4.21553e-06
266,6494.14,3.92821e-06,4.12778e-06
267,6518.55,4.14706e-06,4.2332e-06
268,6542.97,4.14965e-06,4.13324e-06
269,6567.38,3.85067e-06,4.10841e-06
270,6591.8,3.50759e-06,4.19358e-06
271,6616.21,3.66565e-06,4.21767e-06
272,6640.63,3.89212e-06,4.21426e-06
273,6665.04,3.93283e-06,4.29287e-06
274,6689.45,3.86705e-06,4.28746e-06
275,6713.87,3.83259e-06,4.2451e-06
276,6738.28,3.90941e-06,4.09623e-06
277,6762.7,4.04438e-06,4.03833e-06
278,6787.11,3.97282e-06,4.12531e-06
279,6811.52,3.81034e-06,4.10912e-06
280,6835.94,3.81869e-06,3.96252e-06
281,6860.35,3.82395e-06,3.87878e-06
282,6884.77,3.72936e-06,4.173e-06
283,6909.18,3.67079e-06,4.24225e-06
284,6933.59,3.61045e-06,4.16381e-06
285,6958.01,3.67895e-06,4.28599e-06
286,6982.42,3.61345e-06,4.41496e-06
287,7006.84,3.78407e-06,4.20118e-06
288,7031.25,3.99114e-06,4.08527e-06
289,7055.66,4.00459e-06,4.12871e-06
290,7080.08,3.87102e-06,4.33606e-06
291,7104.49,3.63829e-06,4.47451e-06
292,7128.91,3.63129e-06,4.43308e-06
293,7153.32,3.65869e-06,4.37014e-06
294,7177.73,3.68814e-06,4.21786e-06
295,7202.15,3.71425e-06,4.23504e-06
296,7226.56,3.73361e-06,4.32805e-06
297,7250.98,3.62507e-06,4.36566e-06
298,7275.39,3.60448e-06,4.13538e-06
299,7299.8,3.57349e-06,4.10542e-06
300,7324.22,3.47676e-06,4.05313e-06
301,7348.63,3.57406e-06,4.09287e-06
302,7373.05,3.6902e-06,4.10818e-06
303,7397.46,3.77978e-06,3.98625e-06
