// SR1 Audio Analyzer: 10/23/2024 9:12:42 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
0,4.07389540631968E-8
3.90625,4.235641446474E-8
7.8125,4.1894752048892E-8
11.71875,3.87452476078714E-8
15.625,3.7214468046704E-8
19.53125,3.75179769257119E-8
23.4375,3.91094953381482E-8
27.34375,3.915569336558E-8
31.25,3.51115328282032E-8
35.15625,3.08304011951991E-8
39.0625,3.00459673222815E-8
42.96875,3.11160390986182E-8
46.875,3.93537093733402E-8
50.78125,9.43768995925227E-8
54.6875,2.08999019813156E-7
58.59375,3.03376314243528E-7
62.5,2.83384756585127E-7
66.40625,1.6934952744736E-7
70.3125,6.58289826500707E-8
74.21875,2.83607885593E-8
78.125,2.62482646499081E-8
82.03125,2.67742441144033E-8
85.9375,2.56912079951135E-8
89.84375,2.43877604760025E-8
93.75,2.49108353476526E-8
97.65625,2.61489460980622E-8
101.5625,2.63343130522755E-8
105.46875,2.55866879249428E-8
109.375,3.22456150647166E-8
113.28125,6.48738413850739E-8
117.1875,1.07397389637769E-7
121.09375,1.18017943332874E-7
125,8.55369543665715E-8
128.90625,4.48483444092538E-8
132.8125,2.79203149220872E-8
136.71875,2.56508233285281E-8
140.625,2.45715745995136E-8
144.53125,2.43092005843228E-8
148.4375,2.51216931001349E-8
152.34375,2.55884642254182E-8
156.25,2.50574747324945E-8
160.15625,2.42301878821518E-8
164.0625,2.45199158344825E-8
167.96875,3.95796768758568E-8
171.875,1.11389830844304E-7
175.78125,2.2566929376076E-7
179.6875,2.91691007839401E-7
183.59375,2.42059856491531E-7
187.5,1.28745273345541E-7
191.40625,4.7061802163128E-8
195.3125,2.55128829700245E-8
199.21875,2.51110593133313E-8
203.125,2.45130172240008E-8
207.03125,2.35679945103789E-8
210.9375,2.31728951169471E-8
214.84375,2.26733514080512E-8
218.75,2.22500958360369E-8
222.65625,2.2234120638835E-8
226.5625,2.33309074172882E-8
230.46875,3.0971199881565E-8
234.375,5.26520932999493E-8
238.28125,7.37712837373504E-8
242.1875,7.09465044907836E-8
246.09375,4.69023732828424E-8
250,2.76208560259553E-8
253.90625,2.34472389079553E-8
257.8125,2.27646107083026E-8
261.71875,2.19622687157201E-8
265.625,2.19958342501799E-8
269.53125,2.22372069801299E-8
273.4375,2.22031432690398E-8
277.34375,2.26475985515778E-8
281.25,2.28675597662976E-8
285.15625,2.23444426082828E-8
289.0625,2.93944129003342E-8
292.96875,6.46736600011056E-8
296.875,1.11831000471964E-7
300.78125,1.26074951877965E-7
304.6875,9.20932424949635E-8
308.59375,4.55531822329986E-8
312.5,2.42647820918845E-8
316.40625,2.26339336726123E-8
320.3125,2.27502108903861E-8
324.21875,2.28194939810074E-8
328.125,2.2894366614713E-8
332.03125,2.24812295156819E-8
335.9375,2.17096058830851E-8
339.84375,2.07796294211679E-8
343.75,2.04283714285627E-8
347.65625,2.11567456646422E-8
351.5625,2.41859917555739E-8
355.46875,3.22376616257378E-8
359.375,3.86057718711344E-8
363.28125,3.4833522131321E-8
367.1875,2.64106943753639E-8
371.09375,2.24166420316016E-8
375,2.14209693401068E-8
378.90625,2.10068888587514E-8
382.8125,2.13636668545189E-8
386.71875,2.2038374197938E-8
390.625,2.23767092491386E-8
394.53125,2.29370246614428E-8
398.4375,2.35592588839005E-8
402.34375,2.35197952083683E-8
406.25,2.29670399684138E-8
410.15625,2.57072201025956E-8
414.0625,3.97258836746941E-8
417.96875,5.59394247260375E-8
421.875,5.52115573115261E-8
425.78125,3.78437505211652E-8
429.6875,2.33941233631349E-8
433.59375,2.05810751129394E-8
437.5,2.1183279782928E-8
441.40625,2.17431518377454E-8
445.3125,2.23211396428449E-8
449.21875,2.30488080212564E-8
453.125,2.30989780840408E-8
457.03125,2.24923571799161E-8
460.9375,2.18814996472302E-8
464.84375,2.11230078639129E-8
468.75,2.04333731851901E-8
472.65625,2.13526649114217E-8
476.5625,2.32533474719244E-8
480.46875,2.40311591215824E-8
484.375,2.28586023990778E-8
488.28125,2.12997558805042E-8
492.1875,2.07848055601377E-8
496.09375,2.09004924461849E-8
500,2.1249000680817E-8
503.90625,2.14708176375993E-8
507.8125,2.14432699978961E-8
511.71875,2.18855541759587E-8
515.625,2.24314950550609E-8
519.53125,2.23310044962895E-8
523.4375,2.22533417400967E-8
527.34375,2.25786001813344E-8
531.25,2.66832764477693E-8
535.15625,3.94572852739184E-8
539.0625,5.00343466288046E-8
542.96875,4.5089700382753E-8
546.875,3.05187663280357E-8
550.78125,2.21429782707881E-8
554.6875,2.10146770337802E-8
558.59375,2.08711859159461E-8
562.5,2.09325340815823E-8
566.40625,2.14024585300471E-8
570.3125,2.19258452883425E-8
574.21875,2.19657756814695E-8
578.125,2.13252618351173E-8
582.03125,2.07946012377545E-8
