// SR1 Audio Analyzer: 10/23/2024 9:38:33 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
0,1.49268326868488E-7
0.244140625,1.57383326931504E-7
0.48828125,1.45413291086964E-7
0.732421875,1.11383291279727E-7
0.9765625,8.83907852909196E-8
1.220703125,7.68039126411187E-8
1.46484375,6.74378293582771E-8
1.708984375,6.30867453593913E-8
1.953125,6.25119732264651E-8
2.197265625,6.07358996306493E-8
2.44140625,5.73425131771626E-8
2.685546875,5.45337231280513E-8
2.9296875,5.17282682195102E-8
3.173828125,5.02810228487722E-8
3.41796875,4.97140576952019E-8
3.662109375,4.70279287981472E-8
3.90625,4.38527030959767E-8
4.150390625,4.40474179671479E-8
4.39453125,4.67951375580641E-8
4.638671875,4.78438566681634E-8
4.8828125,4.36649307389403E-8
5.126953125,3.80077628703549E-8
5.37109375,3.88014198123991E-8
5.615234375,4.05124565133653E-8
5.859375,3.94997443211367E-8
6.103515625,3.88008186537627E-8
6.34765625,3.87317722818101E-8
6.591796875,4.01959698866099E-8
6.8359375,4.1484838545594E-8
7.080078125,4.05928393716404E-8
7.32421875,3.89544297832347E-8
7.568359375,3.72801946589233E-8
7.8125,3.77831692711463E-8
8.056640625,3.99647832002197E-8
8.30078125,4.0377521455855E-8
8.544921875,3.79065361321846E-8
8.7890625,3.46511720289786E-8
9.033203125,3.38713460685106E-8
9.27734375,3.70542111182393E-8
9.521484375,4.10222842096486E-8
9.765625,4.3361052968409E-8
10.009765625,4.38801485143759E-8
10.25390625,4.16906409157177E-8
10.498046875,3.73412564929054E-8
10.7421875,3.28042972678246E-8
10.986328125,3.25762911169174E-8
11.23046875,3.5616900479574E-8
11.474609375,3.57611566781627E-8
11.71875,3.29353461520409E-8
11.962890625,3.13070373102611E-8
12.20703125,3.22871567046252E-8
12.451171875,3.30523892338986E-8
12.6953125,3.08262494631749E-8
12.939453125,2.86537768434402E-8
13.18359375,2.91460742364305E-8
13.427734375,3.0065703621719E-8
13.671875,3.04695986593414E-8
13.916015625,3.2024195662251E-8
14.16015625,3.30273052102043E-8
14.404296875,3.19971078557033E-8
14.6484375,3.1782769594862E-8
14.892578125,3.34548917155737E-8
15.13671875,3.50954453190298E-8
15.380859375,3.51768508559039E-8
15.625,3.44138239911934E-8
15.869140625,3.35190534678502E-8
16.11328125,3.27414860445543E-8
16.357421875,3.2437666382097E-8
16.6015625,3.24345100903991E-8
16.845703125,3.32020526625175E-8
17.08984375,3.26612785602291E-8
17.333984375,2.92672403708966E-8
17.578125,2.59664485635753E-8
17.822265625,2.56147015907047E-8
18.06640625,2.78199157025432E-8
18.310546875,3.0742228557922E-8
18.5546875,3.21608281749146E-8
18.798828125,3.18723947437535E-8
19.04296875,3.15732859524612E-8
19.287109375,3.22724199194496E-8
19.53125,3.51850426552954E-8
19.775390625,3.8371683396479E-8
20.01953125,3.7224418758919E-8
20.263671875,3.27783117832325E-8
20.5078125,2.976019014111E-8
20.751953125,2.92211710304568E-8
20.99609375,3.08379636229669E-8
21.240234375,3.3863945000508E-8
21.484375,3.46293568709536E-8
21.728515625,3.20901604337954E-8
21.97265625,2.94455822799673E-8
22.216796875,2.79105082470637E-8
22.4609375,2.85355282121327E-8
22.705078125,3.0862462492541E-8
22.94921875,3.26051475010934E-8
23.193359375,3.30643048509614E-8
23.4375,3.17631025637695E-8
23.681640625,3.05333472968397E-8
23.92578125,3.07486857832396E-8
24.169921875,3.26728513072091E-8
24.4140625,3.90100662202346E-8
24.658203125,5.66406273251423E-8
24.90234375,7.38246281142626E-8
25.146484375,7.13217185468772E-8
25.390625,5.40619207847896E-8
25.634765625,4.28554027042139E-8
25.87890625,3.7846681617819E-8
26.123046875,3.18093502546588E-8
26.3671875,2.92514590929614E-8
26.611328125,3.23423010005559E-8
26.85546875,3.39580850884689E-8
27.099609375,3.31615994598341E-8
27.34375,3.24271037385725E-8
27.587890625,3.23153347820125E-8
27.83203125,3.7070946777635E-8
28.076171875,5.51089290040662E-8
28.3203125,7.06868404260678E-8
28.564453125,6.3630830546571E-8
28.80859375,4.34905342259956E-8
29.052734375,3.13297869208544E-8
29.296875,2.75349738530652E-8
29.541015625,2.83618066995034E-8
29.78515625,3.10284303925192E-8
30.029296875,3.1470228167795E-8
30.2734375,3.08754006064124E-8
30.517578125,3.17182618194516E-8
30.76171875,3.22185923653916E-8
31.005859375,3.06569523233665E-8
31.25,2.84502941916478E-8
31.494140625,2.85324528497083E-8
31.73828125,3.01422839776709E-8
31.982421875,3.19266215693843E-8
32.2265625,3.41116398646484E-8
32.470703125,3.41933279231662E-8
32.71484375,3.16028576418109E-8
32.958984375,2.90306641785812E-8
33.203125,2.95952146238036E-8
33.447265625,3.2286938344932E-8
33.69140625,3.4044763937401E-8
33.935546875,3.40488657530956E-8
34.1796875,3.26896423517886E-8
34.423828125,3.19011872213589E-8
34.66796875,3.27029572902372E-8
34.912109375,3.25479276330894E-8
35.15625,3.17666454876137E-8
35.400390625,3.12980006536574E-8
35.64453125,3.14041278983051E-8
35.888671875,3.24125347117766E-8
36.1328125,3.10959950092918E-8
36.376953125,2.88139367349595E-8
36.62109375,2.97271229566741E-8
36.865234375,3.16565487310532E-8
37.109375,3.14928063087791E-8
37.353515625,2.90741578671107E-8
37.59765625,2.73719997296023E-8
37.841796875,2.69189576705695E-8
38.0859375,2.74450615232132E-8
38.330078125,2.91443552115681E-8
38.57421875,2.92878381994351E-8
38.818359375,2.76342085551226E-8
39.0625,2.62111234913835E-8
39.306640625,2.62504176190462E-8
39.55078125,2.90443718141713E-8
39.794921875,3.19954294898228E-8
40.0390625,3.17320186301638E-8
40.283203125,2.92436248904057E-8
40.52734375,2.66928540203173E-8
40.771484375,2.6104632629191E-8
41.015625,2.79748108545612E-8
41.259765625,2.88316861752868E-8
41.50390625,2.67756895332562E-8
41.748046875,2.43741426651103E-8
41.9921875,2.45304718456182E-8
42.236328125,2.64283565041794E-8
42.48046875,2.83228572856805E-8
42.724609375,2.79619817436129E-8
42.96875,2.67918863340709E-8
43.212890625,2.71354771864741E-8
43.45703125,2.80588403021369E-8
43.701171875,2.89582876680436E-8
43.9453125,2.98286687112218E-8
44.189453125,3.06080213352234E-8
44.43359375,3.03096157300078E-8
44.677734375,2.90255625212726E-8
44.921875,2.95293785718896E-8
45.166015625,3.01336982373399E-8
45.41015625,2.83076437845349E-8
45.654296875,2.64020229350048E-8
45.8984375,2.58050009881241E-8
46.142578125,2.57390483406698E-8
46.38671875,2.75786303115352E-8
46.630859375,3.14317684963542E-8
46.875,3.23968212796776E-8
47.119140625,2.94814801655514E-8
47.36328125,2.6154617470434E-8
47.607421875,2.44189197032602E-8
47.8515625,2.4561827912592E-8
48.095703125,2.61952533351223E-8
48.33984375,2.76778941127384E-8
48.583984375,2.76595127421564E-8
48.828125,2.67476243719635E-8
49.072265625,2.65768600367312E-8
49.31640625,2.93116892897938E-8
49.560546875,4.2977910884687E-8
49.8046875,6.66666756679535E-8
50.048828125,7.57588549605817E-8
50.29296875,5.8821668141959E-8
50.537109375,3.51599303767814E-8
50.78125,2.69845502510282E-8
51.025390625,2.98341132066692E-8
51.26953125,3.27266089319727E-8
51.513671875,3.24974011227941E-8
51.7578125,3.02120277655452E-8
52.001953125,2.88656427340882E-8
52.24609375,2.86084577972023E-8
52.490234375,2.7205928126024E-8
52.734375,2.54560586005428E-8
52.978515625,2.45970793399967E-8
53.22265625,2.37979223551216E-8
53.466796875,2.47419369079919E-8
53.7109375,2.7178946092436E-8
53.955078125,2.74230016487879E-8
54.19921875,2.57649053041867E-8
54.443359375,2.40509741876476E-8
54.6875,2.31221807448495E-8
54.931640625,2.50884135455951E-8
55.17578125,2.92524218755218E-8
55.419921875,3.07929569989739E-8
55.6640625,2.81641403823206E-8
55.908203125,2.64645508945159E-8
56.15234375,2.75963752369236E-8
56.396484375,2.75357869198315E-8
56.640625,2.67024183267682E-8
56.884765625,2.71986463731879E-8
57.12890625,2.8068103482368E-8
57.373046875,2.76125972216785E-8
57.6171875,2.53006305672766E-8
57.861328125,2.42204276814887E-8
58.10546875,2.46123527378237E-8
58.349609375,2.50921890104259E-8
58.59375,2.62719219049408E-8
58.837890625,2.71920729240874E-8
59.08203125,4.69676498721832E-8
59.326171875,2.12024324480818E-7
59.5703125,6.18549339416377E-7
