;Scopy version,f4beeb1
;Exported on,Monday October 14/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
146,3564.45,1.15615e-05,0.000882053
147,3588.87,1.16974e-05,0.000892516
148,3613.28,1.22907e-05,0.000925549
149,3637.7,1.29093e-05,0.000981159
150,3662.11,1.29519e-05,0.000977341
151,3686.52,1.29142e-05,0.000959212
152,3710.94,1.34018e-05,0.000995005
153,3735.35,1.3595e-05,0.00100059
154,3759.77,1.30692e-05,0.00100265
155,3784.18,1.27745e-05,0.00100424
156,3808.59,1.22282e-05,0.000947192
157,3833.01,1.20421e-05,0.000915237
158,3857.42,1.24407e-05,0.000942711
159,3881.84,1.24403e-05,0.000940297
160,3906.25,1.2043e-05,0.000897762
161,3930.66,1.2154e-05,0.000916388
162,3955.08,1.26482e-05,0.000961518
163,3979.49,1.31903e-05,0.00101002
164,4003.91,1.36873e-05,0.00104447
165,4028.32,1.28647e-05,0.00100376
166,4052.73,1.24077e-05,0.00100304
167,4077.15,1.21793e-05,0.000981385
168,4101.56,1.22065e-05,0.000949821
169,4125.98,1.22137e-05,0.000927566
170,4150.39,1.19927e-05,0.00090566
171,4174.8,1.22575e-05,0.000906697
172,4199.22,1.29465e-05,0.000936395
173,4223.63,1.31115e-05,0.000978669
174,4248.05,1.26318e-05,0.000983516
175,4272.46,1.1933e-05,0.000916173
176,4296.88,1.20767e-05,0.000902971
177,4321.29,1.22151e-05,0.000939636
178,4345.7,1.2249e-05,0.000950757
179,4370.12,1.2325e-05,0.000952453
180,4394.53,1.21918e-05,0.000935689
181,4418.95,1.20026e-05,0.000898681
182,4443.36,1.21145e-05,0.000876514
183,4467.77,1.2004e-05,0.000875452
184,4492.19,1.19706e-05,0.000892585
185,4516.6,1.23633e-05,0.000917404
186,4541.02,1.25616e-05,0.000927478
187,4565.43,1.16745e-05,0.000856414
188,4589.84,1.10018e-05,0.000799231
189,4614.26,1.2259e-05,0.000901142
190,4638.67,1.28502e-05,0.00097521
191,4663.09,1.22325e-05,0.000944887
192,4687.5,1.21304e-05,0.000928093
193,4711.91,1.22142e-05,0.000926936
194,4736.33,1.21361e-05,0.000924058
195,4760.74,1.2494e-05,0.000930245
196,4785.16,1.29141e-05,0.000942144
197,4809.57,1.29086e-05,0.000965059
198,4833.98,1.26697e-05,0.000951547
199,4858.4,1.24944e-05,0.00094252
200,4882.81,1.23194e-05,0.000939415
201,4907.23,1.26389e-05,0.000926031
202,4931.64,1.23377e-05,0.000899346
203,4956.05,1.24405e-05,0.000932445
204,4980.47,1.26774e-05,0.000920221
205,5004.88,1.27161e-05,0.000924758
206,5029.3,1.31929e-05,0.00099963
207,5053.71,1.37364e-05,0.00101885
208,5078.13,1.32437e-05,0.000970038
209,5102.54,1.27443e-05,0.000956219
210,5126.95,1.28957e-05,0.000982268
211,5151.37,1.24775e-05,0.000945197
212,5175.78,1.25148e-05,0.000922021
213,5200.2,1.2573e-05,0.000913533
214,5224.61,1.29817e-05,0.000932383
215,5249.02,1.31197e-05,0.000930328
216,5273.44,1.23269e-05,0.00087265
217,5297.85,1.20165e-05,0.0008405
