;Scopy version,f4beeb1
;Exported on,Monday October 14/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
0,1,0.000577036,0.00671639
1,24.4141,0.000577036,0.00671639
2,48.8281,0.000168666,0.00333407
3,73.2422,2.81849e-05,0.00239352
4,97.6563,2.24936e-05,0.00221196
5,122.07,2.29842e-05,0.00230937
6,146.484,2.50166e-05,0.00239031
7,170.898,2.51147e-05,0.0023023
8,195.313,2.31794e-05,0.0022157
9,219.727,2.30958e-05,0.00215737
10,244.141,2.44046e-05,0.00214327
11,268.555,2.36234e-05,0.00205854
12,292.969,2.32545e-05,0.00198461
13,317.383,2.27181e-05,0.00196084
14,341.797,2.29262e-05,0.00198058
15,366.211,2.39032e-05,0.00201606
16,390.625,2.32585e-05,0.00196235
17,415.039,2.27527e-05,0.00195845
18,439.453,2.33886e-05,0.00206521
19,463.867,2.35673e-05,0.00208526
20,488.281,2.43326e-05,0.00208381
21,512.695,2.55303e-05,0.00213106
22,537.109,2.38768e-05,0.0020449
23,561.523,2.27617e-05,0.00199736
24,585.938,2.39746e-05,0.00207204
25,610.352,2.41268e-05,0.00203177
26,634.766,2.36258e-05,0.0019598
27,659.18,2.28913e-05,0.00198172
28,683.594,2.33054e-05,0.00207492
29,708.008,2.31903e-05,0.00204265
30,732.422,2.19871e-05,0.00195411
31,756.836,2.15752e-05,0.00190846
32,781.25,2.17385e-05,0.00185416
33,805.664,2.26313e-05,0.00190397
34,830.078,2.26694e-05,0.00190442
35,854.492,2.13677e-05,0.00180405
36,878.906,2.05036e-05,0.00171322
37,903.32,2.02626e-05,0.00165071
38,927.734,2.06496e-05,0.00169889
39,952.148,2.04601e-05,0.00173102
40,976.563,2.09202e-05,0.00183136
41,1000.98,2.2333e-05,0.00202228
42,1025.39,2.34718e-05,0.00206469
43,1049.8,2.34184e-05,0.00197898
44,1074.22,2.25672e-05,0.00185925
45,1098.63,2.42842e-05,0.00196016
46,1123.05,2.81834e-05,0.00223768
47,1147.46,3.11045e-05,0.00247015
48,1171.88,3.42954e-05,0.00273162
49,1196.29,3.68642e-05,0.00296778
50,1220.7,4.10274e-05,0.00329752
51,1245.12,4.5178e-05,0.00355742
52,1269.53,5.05943e-05,0.00397405
53,1293.95,5.63385e-05,0.00446446
54,1318.36,6.05498e-05,0.0047209
55,1342.77,6.60737e-05,0.00505885
56,1367.19,7.27239e-05,0.00563721
57,1391.6,7.84252e-05,0.00614968
58,1416.02,7.86499e-05,0.00616079
59,1440.43,7.526e-05,0.00585795
60,1464.84,7.87111e-05,0.00604684
61,1489.26,7.84768e-05,0.00603255
62,1513.67,6.84006e-05,0.00535164
63,1538.09,5.88109e-05,0.004613
64,1562.5,5.20529e-05,0.00407654
65,1586.91,4.65697e-05,0.00369973
66,1611.33,3.91998e-05,0.00314618
67,1635.74,3.24277e-05,0.0025974
68,1660.16,2.9137e-05,0.00233497
69,1684.57,2.69589e-05,0.00218415
70,1708.98,2.54685e-05,0.00208881
71,1733.4,2.40591e-05,0.00202439
72,1757.81,2.33885e-05,0.00197315
73,1782.23,2.3589e-05,0.00190339
74,1806.64,2.41229e-05,0.00191595
75,1831.05,2.33172e-05,0.00184818
76,1855.47,2.25193e-05,0.00182208
77,1879.88,2.30996e-05,0.00189187
78,1904.3,2.30261e-05,0.00184978
79,1928.71,2.22154e-05,0.0017368
80,1953.13,2.1857e-05,0.00173064
81,1977.54,2.12564e-05,0.00171702
82,2001.95,2.22123e-05,0.00184021
83,2026.37,2.29625e-05,0.00191807
84,2050.78,2.27733e-05,0.00191778
85,2075.2,2.17585e-05,0.00182332
86,2099.61,2.17011e-05,0.00174928
87,2124.02,2.2147e-05,0.00181395
88,2148.44,2.25563e-05,0.00187884
89,2172.85,2.22781e-05,0.00183355
90,2197.27,2.25463e-05,0.00189663
91,2221.68,2.36306e-05,0.00199287
92,2246.09,2.40554e-05,0.00200418
93,2270.51,2.23121e-05,0.00186857
94,2294.92,2.17161e-05,0.00179955
95,2319.34,2.19577e-05,0.00178149
96,2343.75,2.19717e-05,0.00178262
97,2368.16,2.25261e-05,0.00181977
98,2392.58,2.28321e-05,0.00185758
99,2416.99,2.33459e-05,0.00190732
100,2441.41,2.21316e-05,0.00181288
101,2465.82,2.22146e-05,0.00182958
102,2490.23,2.30001e-05,0.00189448
103,2514.65,2.2646e-05,0.00187393
104,2539.06,2.25308e-05,0.00188638
105,2563.48,2.22771e-05,0.0018315
106,2587.89,2.18154e-05,0.00182508
107,2612.3,2.10194e-05,0.00184013
108,2636.72,2.06161e-05,0.00181107
109,2661.13,2.15329e-05,0.0018455
110,2685.55,2.22579e-05,0.00187179
111,2709.96,2.29111e-05,0.00188382
112,2734.38,2.25276e-05,0.00186924
113,2758.79,2.21316e-05,0.00188055
114,2783.2,2.25991e-05,0.00187613
115,2807.62,2.27213e-05,0.00186637
116,2832.03,2.32022e-05,0.00192984
117,2856.45,2.31664e-05,0.00193246
118,2880.86,2.18934e-05,0.00184184
119,2905.27,2.11179e-05,0.00181789
120,2929.69,2.22132e-05,0.00189485
121,2954.1,2.27594e-05,0.00188134
122,2978.52,2.28362e-05,0.00187191
123,3002.93,2.32211e-05,0.00188248
124,3027.34,2.19576e-05,0.0017556
125,3051.76,2.25104e-05,0.00183065
126,3076.17,2.34045e-05,0.00191502
127,3100.59,2.36699e-05,0.00190889
128,3125,2.26023e-05,0.00182284
129,3149.41,2.21445e-05,0.00177408
130,3173.83,2.18525e-05,0.00176704
131,3198.24,2.2174e-05,0.00183161
132,3222.66,2.30733e-05,0.00188554
133,3247.07,2.28669e-05,0.00187531
134,3271.48,2.18471e-05,0.00181692
135,3295.9,2.26308e-05,0.00183625
136,3320.31,2.27982e-05,0.00184021
137,3344.73,2.3068e-05,0.00186603
138,3369.14,2.44582e-05,0.00190784
139,3393.55,2.42756e-05,0.00191264
140,3417.97,2.26136e-05,0.00184956
141,3442.38,2.20552e-05,0.00183676
142,3466.8,2.29265e-05,0.00188007
143,3491.21,2.42801e-05,0.00195412
