;Scopy version,f4beeb1
;Exported on,Monday October 14/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
60,1464.84,4.32129e-06,7.04611e-05
61,1489.26,4.51502e-06,7.31341e-05
62,1513.67,4.29731e-06,7.23519e-05
63,1538.09,4.12557e-06,7.27073e-05
64,1562.5,4.24008e-06,7.2597e-05
65,1586.91,4.39948e-06,6.87429e-05
66,1611.33,4.53925e-06,6.25824e-05
67,1635.74,4.43872e-06,5.64451e-05
68,1660.16,4.12905e-06,5.2604e-05
69,1684.57,3.98943e-06,4.71151e-05
70,1708.98,4.2116e-06,3.63047e-05
71,1733.4,4.33708e-06,2.71323e-05
72,1757.81,4.17407e-06,2.42845e-05
73,1782.23,4.1404e-06,2.34618e-05
74,1806.64,4.30631e-06,2.22038e-05
75,1831.05,4.25543e-06,2.0608e-05
76,1855.47,4.13701e-06,1.95314e-05
77,1879.88,4.23959e-06,1.90479e-05
78,1904.3,4.22365e-06,1.86653e-05
79,1928.71,4.09226e-06,1.84747e-05
80,1953.13,4.14883e-06,1.81943e-05
81,1977.54,4.13616e-06,1.84835e-05
82,2001.95,4.1819e-06,1.82687e-05
83,2026.37,4.40808e-06,1.81053e-05
84,2050.78,4.36175e-06,1.92335e-05
85,2075.2,4.17212e-06,2.01413e-05
86,2099.61,4.14303e-06,1.98925e-05
87,2124.02,4.25254e-06,1.9328e-05
88,2148.44,4.41186e-06,1.88724e-05
89,2172.85,4.47453e-06,1.8172e-05
90,2197.27,4.32984e-06,1.82867e-05
91,2221.68,4.1978e-06,1.80259e-05
92,2246.09,4.26457e-06,1.78563e-05
93,2270.51,4.21479e-06,1.87321e-05
94,2294.92,4.20221e-06,1.91397e-05
95,2319.34,4.30604e-06,1.91054e-05
96,2343.75,4.37717e-06,1.89028e-05
97,2368.16,4.33243e-06,1.82399e-05
98,2392.58,4.35469e-06,1.81065e-05
99,2416.99,4.35411e-06,1.85728e-05
100,2441.41,4.55155e-06,1.77799e-05
101,2465.82,4.56344e-06,1.79485e-05
102,2490.23,4.46966e-06,1.80622e-05
103,2514.65,4.379e-06,1.72569e-05
104,2539.06,4.29166e-06,1.69269e-05
105,2563.48,4.3515e-06,1.77439e-05
106,2587.89,4.295e-06,1.85656e-05
107,2612.3,4.25182e-06,1.78619e-05
108,2636.72,4.29886e-06,1.79479e-05
109,2661.13,4.36046e-06,1.81067e-05
110,2685.55,4.30113e-06,1.80529e-05
111,2709.96,4.25212e-06,1.82815e-05
112,2734.38,4.17795e-06,1.83674e-05
113,2758.79,4.21356e-06,1.79085e-05
114,2783.2,4.12679e-06,1.74201e-05
115,2807.62,4.07755e-06,1.72658e-05
116,2832.03,4.16279e-06,1.69301e-05
117,2856.45,4.16654e-06,1.73068e-05
118,2880.86,4.23445e-06,1.79331e-05
119,2905.27,4.38655e-06,1.88474e-05
120,2929.69,4.2688e-06,1.86184e-05
121,2954.1,4.16774e-06,1.80385e-05
122,2978.52,4.19905e-06,1.85859e-05
123,3002.93,4.0147e-06,1.93329e-05
124,3027.34,4.07845e-06,1.92523e-05
125,3051.76,4.33464e-06,1.84496e-05
126,3076.17,4.36348e-06,1.75648e-05
127,3100.59,4.28682e-06,1.80838e-05
128,3125,4.09963e-06,1.8343e-05
129,3149.41,3.87998e-06,1.8659e-05
130,3173.83,4.081e-06,1.97103e-05
131,3198.24,4.27123e-06,1.94031e-05
132,3222.66,4.32017e-06,1.86585e-05
133,3247.07,4.33706e-06,1.90815e-05
134,3271.48,4.3302e-06,1.94435e-05
135,3295.9,4.42147e-06,1.92108e-05
136,3320.31,4.50015e-06,1.88105e-05
137,3344.73,4.31545e-06,1.85065e-05
138,3369.14,4.08581e-06,1.76734e-05
139,3393.55,4.22713e-06,1.78884e-05
140,3417.97,4.39738e-06,1.82569e-05
141,3442.38,4.28899e-06,1.87077e-05
142,3466.8,4.36734e-06,1.92065e-05
143,3491.21,4.54031e-06,1.9311e-05
144,3515.63,4.41678e-06,1.92052e-05
145,3540.04,4.33487e-06,1.88905e-05
146,3564.45,4.25757e-06,1.79975e-05
147,3588.87,4.28944e-06,1.8539e-05
148,3613.28,4.25861e-06,1.88939e-05
149,3637.7,4.129e-06,1.81176e-05
150,3662.11,4.23846e-06,1.73138e-05
151,3686.52,4.23714e-06,1.82989e-05
152,3710.94,4.07807e-06,1.85794e-05
153,3735.35,4.33833e-06,1.90315e-05
154,3759.77,4.52666e-06,1.87106e-05
155,3784.18,4.3853e-06,1.81603e-05
156,3808.59,4.30841e-06,1.83986e-05
157,3833.01,4.36893e-06,1.85662e-05
158,3857.42,4.35249e-06,1.78678e-05
159,3881.84,4.37398e-06,1.85964e-05
160,3906.25,4.33715e-06,1.89585e-05
161,3930.66,4.2145e-06,1.87724e-05
162,3955.08,4.38248e-06,1.90773e-05
163,3979.49,4.29523e-06,1.89138e-05
164,4003.91,4.16587e-06,1.89439e-05
165,4028.32,4.22028e-06,1.90885e-05
166,4052.73,4.29847e-06,1.91434e-05
167,4077.15,4.36436e-06,1.87152e-05
168,4101.56,4.22673e-06,1.83157e-05
169,4125.98,4.09848e-06,1.86111e-05
170,4150.39,4.18776e-06,1.82998e-05
171,4174.8,4.36922e-06,1.79811e-05
172,4199.22,4.40461e-06,1.82779e-05
173,4223.63,4.35084e-06,1.90775e-05
174,4248.05,4.36931e-06,1.98933e-05
175,4272.46,4.34527e-06,1.97873e-05
176,4296.88,4.21784e-06,1.91033e-05
177,4321.29,4.25203e-06,1.92634e-05
178,4345.7,4.40588e-06,1.9275e-05
179,4370.12,4.52589e-06,1.95204e-05
180,4394.53,4.44592e-06,1.97233e-05
181,4418.95,4.21575e-06,1.99332e-05
182,4443.36,4.18355e-06,2.00841e-05
183,4467.77,4.23887e-06,1.97358e-05
184,4492.19,4.13457e-06,1.98125e-05
185,4516.6,4.02797e-06,2.0068e-05
186,4541.02,4.10599e-06,1.96363e-05
187,4565.43,4.09099e-06,1.92368e-05
188,4589.84,4.14926e-06,1.915e-05
189,4614.26,4.35777e-06,1.91519e-05
190,4638.67,4.32217e-06,1.85047e-05
191,4663.09,4.38155e-06,1.83882e-05
192,4687.5,4.45418e-06,1.88709e-05
193,4711.91,4.39081e-06,1.88684e-05
194,4736.33,4.44704e-06,1.9822e-05
195,4760.74,4.52257e-06,2.05642e-05
196,4785.16,4.48195e-06,1.97721e-05
197,4809.57,4.29312e-06,1.87336e-05
198,4833.98,4.26883e-06,1.89294e-05
199,4858.4,4.01348e-06,1.90331e-05
200,4882.81,3.88249e-06,1.87186e-05
201,4907.23,4.18917e-06,1.78805e-05
202,4931.64,4.2051e-06,1.74196e-05
203,4956.05,4.21621e-06,1.82648e-05
204,4980.47,4.16167e-06,1.97358e-05
205,5004.88,3.9592e-06,2.05715e-05
206,5029.3,3.99181e-06,1.99256e-05
207,5053.71,4.20676e-06,1.93239e-05
208,5078.13,4.31805e-06,1.91868e-05
209,5102.54,4.23354e-06,1.86745e-05
210,5126.95,4.20617e-06,1.8575e-05
211,5151.37,4.1859e-06,1.95155e-05
212,5175.78,4.21391e-06,1.96143e-05
213,5200.2,4.30481e-06,1.89481e-05
214,5224.61,4.07589e-06,1.88596e-05
215,5249.02,3.96477e-06,1.89445e-05
216,5273.44,4.23853e-06,1.87286e-05
217,5297.85,4.40244e-06,1.82075e-05
218,5322.27,4.2947e-06,1.81164e-05
219,5346.68,4.39535e-06,1.81861e-05
220,5371.09,4.42769e-06,1.83069e-05
221,5395.51,4.28745e-06,1.78107e-05
222,5419.92,4.12976e-06,1.75442e-05
223,5444.34,4.13297e-06,1.86289e-05
224,5468.75,4.13774e-06,1.93859e-05
225,5493.16,4.19934e-06,1.97695e-05
226,5517.58,4.32494e-06,1.94401e-05
227,5541.99,4.30708e-06,1.91153e-05
228,5566.41,4.34337e-06,1.86414e-05
229,5590.82,4.42787e-06,1.87507e-05
230,5615.23,4.42866e-06,1.96475e-05
231,5639.65,4.24529e-06,1.9758e-05
232,5664.06,4.27131e-06,1.88846e-05
233,5688.48,4.26127e-06,1.85772e-05
234,5712.89,4.16417e-06,1.91115e-05
235,5737.3,4.11277e-06,1.95319e-05
236,5761.72,4.36057e-06,1.98832e-05
237,5786.13,4.60304e-06,1.92075e-05
238,5810.55,4.3227e-06,1.81197e-05
239,5834.96,4.25353e-06,1.88771e-05
240,5859.38,4.40249e-06,1.99545e-05
241,5883.79,4.42513e-06,1.96591e-05
242,5908.2,4.25183e-06,1.94019e-05
243,5932.62,4.19889e-06,1.92449e-05
244,5957.03,4.26325e-06,1.91402e-05
245,5981.45,4.33809e-06,1.92951e-05
246,6005.86,4.52187e-06,1.98185e-05
247,6030.27,4.44439e-06,1.99316e-05
248,6054.69,4.37292e-06,2.01702e-05
249,6079.1,4.23838e-06,1.99836e-05
250,6103.52,4.01618e-06,1.97197e-05
251,6127.93,4.14299e-06,1.97388e-05
252,6152.34,4.31336e-06,1.96169e-05
253,6176.76,4.26055e-06,1.90602e-05
254,6201.17,4.10688e-06,1.84238e-05
255,6225.59,4.10092e-06,1.87241e-05
256,6250,4.24807e-06,1.92395e-05
257,6274.41,4.45602e-06,1.84372e-05
258,6298.83,4.30056e-06,1.80466e-05
259,6323.24,4.04787e-06,1.84081e-05
260,6347.66,4.03445e-06,1.87253e-05
261,6372.07,4.18389e-06,1.92875e-05
262,6396.48,4.15186e-06,1.92589e-05
263,6420.9,4.22505e-06,1.91876e-05
264,6445.31,4.45932e-06,1.86036e-05
265,6469.73,4.5159e-06,1.88789e-05
266,6494.14,4.19957e-06,2.04778e-05
267,6518.55,3.93122e-06,2.02674e-05
268,6542.97,4.06106e-06,1.87084e-05
269,6567.38,4.18082e-06,1.84365e-05
270,6591.8,4.33092e-06,1.96901e-05
271,6616.21,4.29157e-06,2.05669e-05
272,6640.63,4.13103e-06,1.97268e-05
273,6665.04,4.25126e-06,1.80978e-05
274,6689.45,4.24298e-06,1.82927e-05
275,6713.87,4.01358e-06,1.96639e-05
276,6738.28,4.32278e-06,2.05451e-05
277,6762.7,4.54906e-06,2.11153e-05
278,6787.11,4.34385e-06,2.16186e-05
279,6811.52,4.20642e-06,2.19408e-05
280,6835.94,4.16293e-06,2.12614e-05
281,6860.35,4.09247e-06,2.02759e-05
282,6884.77,3.94507e-06,1.97411e-05
283,6909.18,3.91784e-06,1.8993e-05
284,6933.59,4.09977e-06,1.92632e-05
285,6958.01,4.30047e-06,2.03259e-05
286,6982.42,4.33614e-06,2.16402e-05
287,7006.84,4.19321e-06,2.13792e-05
288,7031.25,4.08661e-06,1.97948e-05
289,7055.66,4.03776e-06,1.92789e-05
290,7080.08,4.01599e-06,1.97313e-05
291,7104.49,4.15437e-06,2.03855e-05
292,7128.91,4.38918e-06,2.01744e-05
293,7153.32,4.50777e-06,2.06549e-05
294,7177.73,4.44879e-06,2.1294e-05
295,7202.15,4.37925e-06,2.13961e-05
296,7226.56,4.38118e-06,2.17893e-05
297,7250.98,4.25193e-06,2.27168e-05
298,7275.39,4.23074e-06,2.30939e-05
299,7299.8,4.23174e-06,2.31396e-05
300,7324.22,4.23294e-06,2.31488e-05
301,7348.63,4.18431e-06,2.25344e-05
302,7373.05,4.10311e-06,2.28564e-05
303,7397.46,4.19855e-06,2.495e-05
304,7421.88,4.14272e-06,2.63383e-05
305,7446.29,4.18492e-06,2.72309e-05
306,7470.7,4.46836e-06,2.7851e-05
307,7495.12,4.41417e-06,2.81408e-05
308,7519.53,4.20568e-06,2.74625e-05
309,7543.95,4.3314e-06,2.7358e-05
310,7568.36,4.41707e-06,2.91519e-05
311,7592.77,4.1938e-06,3.05537e-05
312,7617.19,4.15211e-06,3.33213e-05
313,7641.6,4.08459e-06,3.73781e-05
314,7666.02,4.10608e-06,4.23511e-05
315,7690.43,4.14468e-06,4.68719e-05
316,7714.84,4.2225e-06,4.84329e-05
317,7739.26,4.36032e-06,4.97024e-05
318,7763.67,4.46653e-06,5.53906e-05
319,7788.09,4.46994e-06,6.33766e-05
320,7812.5,4.51353e-06,7.18749e-05
321,7836.91,4.78151e-06,8.47223e-05
322,7861.33,4.8362e-06,0.000100243
323,7885.74,4.83311e-06,0.000121141
324,7910.16,4.97597e-06,0.000164194
325,7934.57,6.0462e-06,0.000256542
326,7958.98,8.30623e-06,0.000406818
327,7983.4,1.26335e-05,0.000671712
328,8007.81,1.93098e-05,0.00107074
329,8032.23,2.61735e-05,0.00148035
330,8056.64,3.03475e-05,0.00172722
331,8081.05,3.0322e-05,0.00171846
332,8105.47,2.68325e-05,0.00150851
333,8129.88,2.07816e-05,0.00115833
334,8154.3,1.44068e-05,0.000793663
335,8178.71,9.56285e-06,0.00050901
336,8203.13,6.48538e-06,0.000307193
337,8227.54,5.31845e-06,0.000184007
338,8251.95,5.00018e-06,0.000140642
339,8276.37,4.77696e-06,0.000115066
340,8300.78,4.70366e-06,8.77725e-05
341,8325.2,4.56547e-06,6.9986e-05
342,8349.61,4.5694e-06,5.84751e-05
343,8374.02,4.55174e-06,5.48348e-05
344,8398.44,4.6086e-06,5.28808e-05
345,8422.85,4.57197e-06,4.78918e-05
346,8447.27,4.20671e-06,4.32417e-05
347,8471.68,4.00711e-06,4.15642e-05
348,8496.09,4.13039e-06,3.88054e-05
349,8520.51,4.25718e-06,3.5423e-05
350,8544.92,4.37846e-06,3.30213e-05
351,8569.34,4.38527e-06,3.03074e-05
352,8593.75,4.26256e-06,2.86562e-05
353,8618.16,4.21844e-06,2.8726e-05
354,8642.58,4.50575e-06,2.73393e-05
355,8666.99,4.49796e-06,2.67259e-05
356,8691.41,4.26476e-06,2.60448e-05
357,8715.82,4.31926e-06,2.44459e-05
358,8740.23,4.36604e-06,2.4459e-05
359,8764.65,4.35921e-06,2.43661e-05
360,8789.06,4.29164e-06,2.41224e-05
361,8813.48,4.01625e-06,2.38693e-05
362,8837.89,3.97953e-06,2.21595e-05
363,8862.3,4.12027e-06,2.16789e-05
364,8886.72,4.30655e-06,2.17072e-05
365,8911.13,4.28499e-06,2.1616e-05
366,8935.55,4.09463e-06,2.15701e-05
367,8959.96,4.2073e-06,2.10094e-05
368,8984.38,4.3019e-06,2.16174e-05
369,9008.79,4.39425e-06,2.16293e-05
370,9033.2,4.2607e-06,2.13992e-05
371,9057.62,4.14345e-06,2.10288e-05
372,9082.03,4.31332e-06,1.98397e-05
373,9106.45,4.40892e-06,1.99863e-05
374,9130.86,4.34504e-06,1.98768e-05
375,9155.27,4.17247e-06,1.90951e-05
376,9179.69,4.07472e-06,2.00535e-05
377,9204.1,4.05863e-06,2.12042e-05
378,9228.52,4.13759e-06,2.16368e-05
379,9252.93,4.27078e-06,2.12105e-05
380,9277.34,4.19093e-06,1.95888e-05
381,9301.76,4.3866e-06,1.7808e-05
382,9326.17,4.83015e-06,1.8662e-05
383,9350.59,4.71764e-06,1.9865e-05
384,9375,4.2615e-06,1.93212e-05
385,9399.41,4.17885e-06,1.87623e-05
386,9423.83,4.28936e-06,1.886e-05
387,9448.24,4.26515e-06,1.93659e-05
388,9472.66,4.16866e-06,1.95376e-05
389,9497.07,4.12737e-06,1.98554e-05
390,9521.48,4.1296e-06,1.88645e-05
391,9545.9,4.1329e-06,1.87189e-05
392,9570.31,4.15161e-06,1.87655e-05
393,9594.73,4.49607e-06,1.89794e-05
394,9619.14,4.45717e-06,1.99935e-05
395,9643.55,4.0527e-06,1.9912e-05
396,9667.97,3.95843e-06,1.9324e-05
397,9692.38,3.9643e-06,1.85471e-05
398,9716.8,4.18626e-06,1.84699e-05
399,9741.21,4.4862e-06,1.87329e-05
400,9765.63,4.39271e-06,1.84751e-05
401,9790.04,4.24944e-06,1.864e-05
402,9814.45,4.39496e-06,1.86424e-05
403,9838.87,4.5729e-06,1.88948e-05
404,9863.28,4.53802e-06,1.92751e-05
405,9887.7,4.30961e-06,1.90516e-05
406,9912.11,4.08567e-06,1.86137e-05
407,9936.52,4.11538e-06,1.88357e-05
408,9960.94,4.33985e-06,1.91875e-05
409,9985.35,4.463e-06,1.97247e-05
410,10009.8,4.43433e-06,1.99501e-05
411,10034.2,4.31532e-06,1.96783e-05
412,10058.6,4.24776e-06,1.93167e-05
413,10083,4.24867e-06,1.90329e-05
414,10107.4,4.22892e-06,1.86439e-05
415,10131.8,4.33463e-06,1.84365e-05
416,10156.3,4.35963e-06,1.82557e-05
417,10180.7,4.4004e-06,1.80498e-05
418,10205.1,4.44724e-06,1.84188e-05
419,10229.5,4.3894e-06,1.8518e-05
420,10253.9,4.26552e-06,1.9082e-05
421,10278.3,4.24427e-06,1.90935e-05
422,10302.7,4.13964e-06,1.85524e-05
423,10327.1,4.20274e-06,1.8381e-05
424,10351.6,4.43018e-06,1.82128e-05
425,10376,4.43724e-06,1.79478e-05
426,10400.4,4.27107e-06,1.75926e-05
427,10424.8,4.17118e-06,1.7824e-05
428,10449.2,4.06059e-06,1.88469e-05
429,10473.6,3.97036e-06,1.99488e-05
430,10498,4.07445e-06,2.00965e-05
431,10522.5,4.34727e-06,1.8935e-05
432,10546.9,4.43918e-06,1.86133e-05
433,10571.3,4.26408e-06,1.80754e-05
434,10595.7,4.19133e-06,1.72712e-05
435,10620.1,4.05804e-06,1.80696e-05
436,10644.5,3.89411e-06,1.8134e-05
437,10668.9,3.89055e-06,1.77941e-05
438,10693.4,3.95316e-06,1.781e-05
439,10717.8,4.21267e-06,1.87304e-05
440,10742.2,4.2287e-06,2.02453e-05
441,10766.6,4.09174e-06,1.95508e-05
442,10791,4.26872e-06,1.91761e-05
443,10815.4,4.32081e-06,1.92564e-05
444,10839.8,4.18645e-06,1.84089e-05
445,10864.3,4.29678e-06,1.85407e-05
446,10888.7,4.46904e-06,1.86444e-05
447,10913.1,4.49393e-06,1.90182e-05
448,10937.5,4.52249e-06,1.92687e-05
449,10961.9,4.58898e-06,1.86233e-05
450,10986.3,4.46287e-06,1.95482e-05
451,11010.7,4.31808e-06,1.98682e-05
452,11035.2,4.25165e-06,1.9086e-05
453,11059.6,4.12433e-06,1.85918e-05
454,11084,4.06426e-06,1.86017e-05
455,11108.4,4.09909e-06,1.81523e-05
456,11132.8,4.33092e-06,1.84201e-05
457,11157.2,4.59251e-06,1.9316e-05
458,11181.6,4.51057e-06,1.85821e-05
459,11206.1,4.2078e-06,1.83312e-05
460,11230.5,4.06162e-06,1.94904e-05
461,11254.9,4.06617e-06,1.97847e-05
462,11279.3,4.06317e-06,1.83876e-05
463,11303.7,4.15061e-06,1.78297e-05
464,11328.1,4.19077e-06,1.74812e-05
465,11352.5,4.31464e-06,1.78842e-05
466,11377,4.27628e-06,1.86317e-05
467,11401.4,4.16851e-06,1.86354e-05
468,11425.8,4.18921e-06,1.8434e-05
469,11450.2,4.37032e-06,1.90842e-05
470,11474.6,4.30265e-06,1.97679e-05
471,11499,3.93427e-06,1.99187e-05
472,11523.4,3.9425e-06,1.91666e-05
473,11547.9,4.18693e-06,1.86423e-05
474,11572.3,4.40854e-06,1.87426e-05
475,11596.7,4.53553e-06,1.98401e-05
476,11621.1,4.47744e-06,1.97078e-05
477,11645.5,4.45569e-06,1.85567e-05
478,11669.9,4.41547e-06,1.87859e-05
479,11694.3,4.36283e-06,1.94152e-05
480,11718.8,4.31427e-06,1.93233e-05
481,11743.2,4.19933e-06,1.96525e-05
482,11767.6,4.24371e-06,1.94498e-05
483,11792,4.32992e-06,1.91722e-05
484,11816.4,4.35652e-06,1.9586e-05
485,11840.8,4.45529e-06,1.86994e-05
486,11865.2,4.3699e-06,1.83306e-05
487,11889.6,4.13609e-06,1.94604e-05
488,11914.1,4.05272e-06,1.97626e-05
489,11938.5,4.06193e-06,1.8895e-05
490,11962.9,4.1016e-06,1.85901e-05
491,11987.3,4.41707e-06,1.92761e-05
492,12011.7,4.5294e-06,1.91059e-05
493,12036.1,4.44185e-06,1.89573e-05
494,12060.5,4.45973e-06,1.98515e-05
495,12085,4.56233e-06,1.9376e-05
496,12109.4,4.5245e-06,1.82729e-05
497,12133.8,4.19372e-06,1.79012e-05
498,12158.2,4.23975e-06,1.81625e-05
499,12182.6,4.40999e-06,1.78914e-05
500,12207,4.31024e-06,1.84588e-05
501,12231.4,4.52155e-06,1.99897e-05
502,12255.9,4.62755e-06,2.05596e-05
503,12280.3,4.44001e-06,1.93134e-05
504,12304.7,4.30265e-06,1.91274e-05
505,12329.1,4.27784e-06,2.00771e-05
506,12353.5,4.18459e-06,1.97554e-05
507,12377.9,4.22595e-06,1.82145e-05
508,12402.3,4.41583e-06,1.7666e-05
509,12426.8,4.19484e-06,1.77815e-05
510,12451.2,4.07406e-06,1.85591e-05
511,12475.6,4.31576e-06,1.97577e-05
512,12500,4.35975e-06,1.99626e-05
513,12524.4,4.26531e-06,1.89049e-05
514,12548.8,4.2446e-06,1.82888e-05
515,12573.2,4.24171e-06,1.84761e-05
516,12597.7,4.1867e-06,1.89774e-05
517,12622.1,4.18224e-06,1.85628e-05
518,12646.5,4.1702e-06,1.83681e-05
519,12670.9,4.07482e-06,1.84476e-05
520,12695.3,4.202e-06,1.83666e-05
521,12719.7,4.41158e-06,1.82772e-05
522,12744.1,4.46853e-06,1.93242e-05
523,12768.6,4.28616e-06,1.88759e-05
524,12793,4.01602e-06,1.81282e-05
525,12817.4,4.04928e-06,1.89028e-05
526,12841.8,4.18195e-06,1.95643e-05
527,12866.2,4.14667e-06,1.89021e-05
528,12890.6,4.01542e-06,1.82892e-05
529,12915,4.0068e-06,1.86724e-05
530,12939.5,4.26528e-06,1.95838e-05
531,12963.9,4.40739e-06,2.03315e-05
532,12988.3,4.36389e-06,2.06985e-05
533,13012.7,4.25997e-06,1.96178e-05
534,13037.1,4.21374e-06,1.91682e-05
535,13061.5,4.25702e-06,1.88421e-05
536,13085.9,4.01402e-06,1.8503e-05
537,13110.4,3.97009e-06,1.93985e-05
538,13134.8,4.10449e-06,1.89223e-05
539,13159.2,4.191e-06,1.85592e-05
540,13183.6,4.23128e-06,1.88843e-05
541,13208,4.01323e-06,1.86393e-05
542,13232.4,3.92591e-06,1.9049e-05
543,13256.8,3.94034e-06,1.87289e-05
544,13281.3,4.1594e-06,1.86877e-05
545,13305.7,4.59685e-06,1.95401e-05
546,13330.1,4.61673e-06,1.9334e-05
547,13354.5,4.29379e-06,1.93392e-05
548,13378.9,4.14683e-06,2.00155e-05
549,13403.3,4.18751e-06,1.9543e-05
550,13427.7,4.05382e-06,1.91588e-05
551,13452.1,3.99355e-06,1.93967e-05
552,13476.6,4.10575e-06,1.9348e-05
553,13501,4.2933e-06,1.93295e-05
554,13525.4,4.09766e-06,1.96142e-05
555,13549.8,4.12615e-06,1.99352e-05
556,13574.2,4.42973e-06,1.86862e-05
557,13598.6,4.54189e-06,1.7824e-05
558,13623,4.3835e-06,1.79036e-05
559,13647.5,4.40484e-06,1.85211e-05
560,13671.9,4.34269e-06,1.85242e-05
561,13696.3,4.26427e-06,1.90075e-05
562,13720.7,4.29857e-06,2.00182e-05
563,13745.1,4.40989e-06,2.11507e-05
564,13769.5,4.34904e-06,2.157e-05
565,13793.9,4.22151e-06,2.12964e-05
566,13818.4,4.35661e-06,2.11522e-05
567,13842.8,4.33951e-06,2.09552e-05
568,13867.2,4.22495e-06,1.99344e-05
569,13891.6,4.262e-06,1.92191e-05
570,13916,4.36651e-06,1.88387e-05
571,13940.4,4.36285e-06,1.83497e-05
572,13964.8,4.30686e-06,1.88351e-05
573,13989.3,4.21512e-06,1.98159e-05
574,14013.7,4.22362e-06,1.96446e-05
575,14038.1,4.04907e-06,1.83872e-05
576,14062.5,3.9321e-06,1.79667e-05
577,14086.9,4.27799e-06,1.77977e-05
578,14111.3,4.63936e-06,1.82702e-05
579,14135.7,4.55886e-06,1.97934e-05
580,14160.2,4.29719e-06,2.04451e-05
581,14184.6,4.27701e-06,1.90391e-05
582,14209,4.38403e-06,1.86482e-05
583,14233.4,4.3775e-06,1.93313e-05
584,14257.8,4.31476e-06,1.93063e-05
585,14282.2,4.13248e-06,1.88185e-05
586,14306.6,3.97762e-06,1.83753e-05
587,14331.1,3.88952e-06,1.8487e-05
588,14355.5,3.95655e-06,1.86766e-05
589,14379.9,4.0256e-06,1.80338e-05
590,14404.3,3.98352e-06,1.77008e-05
591,14428.7,4.20811e-06,1.82808e-05
592,14453.1,4.54467e-06,1.89735e-05
593,14477.5,4.69554e-06,1.91347e-05
594,14502,4.55876e-06,1.90325e-05
595,14526.4,4.35818e-06,1.84177e-05
596,14550.8,4.29178e-06,1.83574e-05
597,14575.2,4.25182e-06,1.89625e-05
598,14599.6,4.32509e-06,1.89551e-05
599,14624,4.21878e-06,1.82734e-05
