// SR1 Audio Analyzer: 10/16/2024 9:35:17 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
0,1.05565045555323E-8
1.953125,1.08953611466505E-8
3.90625,1.04775700158674E-8
5.859375,9.0209447177499E-9
7.8125,7.55030324902674E-9
9.765625,6.84883701268251E-9
11.71875,7.86042465383732E-9
13.671875,9.42020497116425E-9
15.625,9.47016328422815E-9
17.578125,8.20557566384843E-9
19.53125,7.29080424309229E-9
21.484375,7.33477311278093E-9
23.4375,9.46983600261015E-9
25.390625,1.67946080104314E-8
27.34375,2.54012096794506E-8
29.296875,2.63055727117893E-8
31.25,1.83380440167544E-8
33.203125,1.04819718775021E-8
35.15625,8.88873633705988E-9
37.109375,8.7435810281911E-9
39.0625,8.05357868262332E-9
41.015625,7.48450774357832E-9
42.96875,7.27343385622041E-9
44.921875,7.69525538101224E-9
46.875,7.99198714156965E-9
48.828125,7.40702654499207E-9
50.78125,6.7803221314152E-9
52.734375,6.85206397321883E-9
54.6875,7.66248570377759E-9
56.640625,9.01055367970948E-9
58.59375,1.02549561125787E-8
60.546875,1.03924992727957E-8
62.5,9.63513335308625E-9
64.453125,8.76467688075112E-9
66.40625,7.40899034184375E-9
68.359375,6.45593231581854E-9
70.3125,6.27406316916794E-9
72.265625,6.21868558640696E-9
74.21875,6.15513833557471E-9
76.171875,6.03582092142257E-9
78.125,5.90498120129689E-9
80.078125,6.10529542903716E-9
82.03125,7.83019045835335E-9
83.984375,1.07882242046157E-8
85.9375,1.15798491383809E-8
87.890625,8.96963887124344E-9
89.84375,6.00798382894601E-9
91.796875,5.27770739101102E-9
93.75,5.59573891055419E-9
95.703125,5.967343824169E-9
97.65625,6.95421213324889E-9
99.609375,7.84864815116439E-9
101.5625,7.53169314510997E-9
103.515625,6.65523723139252E-9
105.46875,6.17462977589303E-9
107.421875,6.00390690385304E-9
109.375,6.06140580865316E-9
111.328125,6.26243054793811E-9
113.28125,6.14348270737177E-9
115.234375,5.74361394292579E-9
117.1875,5.61176778448869E-9
119.140625,5.75320436396398E-9
121.09375,5.83828122101022E-9
123.046875,5.84838605893477E-9
125,6.09855725986132E-9
126.953125,6.48772399419108E-9
128.90625,6.47277738072338E-9
130.859375,6.12092513061625E-9
132.8125,5.82507510935481E-9
134.765625,5.73081407126737E-9
136.71875,6.17052304014911E-9
138.671875,7.92093921915281E-9
140.625,1.02862943197343E-8
142.578125,1.07893528645856E-8
144.53125,8.81355293280826E-9
146.484375,6.73070588464824E-9
148.4375,6.02067548749278E-9
150.390625,5.89455393288856E-9
152.34375,5.99049622104372E-9
154.296875,6.10862158318364E-9
156.25,6.01725827927908E-9
158.203125,5.92889625727084E-9
160.15625,5.99348881129229E-9
162.109375,6.29260337894778E-9
164.0625,6.72763337512183E-9
166.015625,6.717042745451E-9
167.96875,6.45880608112468E-9
169.921875,6.2006327259014E-9
171.875,5.73665279696293E-9
173.828125,5.58855436921568E-9
175.78125,6.06212942637036E-9
177.734375,6.62260694180711E-9
179.6875,6.91644729408386E-9
181.640625,6.50783560819602E-9
183.59375,5.93739129400898E-9
185.546875,5.81687553595705E-9
187.5,5.92541632482961E-9
189.453125,5.98338312366759E-9
191.40625,6.07191838214451E-9
193.359375,6.33443833254845E-9
195.3125,6.75570647208888E-9
197.265625,7.75315446868989E-9
199.21875,8.60260219006176E-9
201.171875,7.96934200198806E-9
203.125,6.7965545219021E-9
205.078125,6.31844714994136E-9
207.03125,6.37357536172271E-9
208.984375,6.76180763026096E-9
210.9375,7.0875598411416E-9
212.890625,7.01977139329324E-9
214.84375,6.68643546744292E-9
216.796875,6.55229450369029E-9
218.75,6.74175889744428E-9
220.703125,6.85664201824628E-9
222.65625,6.86285683959333E-9
224.609375,6.84071681697676E-9
226.5625,6.95968855048412E-9
228.515625,7.28933971301592E-9
230.46875,7.61487676945752E-9
232.421875,7.81244994218804E-9
234.375,7.76716801462361E-9
236.328125,7.62232703392364E-9
238.28125,7.42020061517786E-9
240.234375,7.08710164892282E-9
242.1875,6.73998153234963E-9
244.140625,6.40638803137841E-9
246.09375,6.22124049848115E-9
248.046875,6.31861249331121E-9
250,6.53810474848538E-9
251.953125,6.80754218412323E-9
253.90625,7.28681201983554E-9
255.859375,7.7618992154075E-9
257.8125,7.73408804767125E-9
259.765625,7.51748963984661E-9
261.71875,7.38865650153408E-9
263.671875,7.16460581169949E-9
265.625,6.8486081976742E-9
267.578125,6.35383008197097E-9
269.53125,6.16995606305606E-9
271.484375,6.37680390461377E-9
273.4375,6.56629869167987E-9
275.390625,6.72011880160495E-9
277.34375,6.93321488018017E-9
279.296875,7.0348173231181E-9
281.25,6.87328211657752E-9
283.203125,6.60022293841511E-9
285.15625,6.5526031985957E-9
287.109375,6.60263680772476E-9
289.0625,6.39866037138432E-9
291.015625,6.07548110489574E-9
292.96875,5.89459947251177E-9
294.921875,5.8851060840595E-9
296.875,5.97961120004298E-9
298.828125,6.11660038954105E-9
300.78125,6.00051569290959E-9
302.734375,5.69530368511588E-9
304.6875,5.60193393648702E-9
306.640625,5.52719732063776E-9
308.59375,5.36584453860489E-9
310.546875,5.46469053094789E-9
312.5,5.96854879551101E-9
314.453125,6.13205717310735E-9
316.40625,5.77425028727796E-9
318.359375,5.61437300322618E-9
320.3125,5.51832010552485E-9
322.265625,5.3197583983336E-9
324.21875,5.35790114080588E-9
326.171875,6.08077820399741E-9
328.125,6.77811946805892E-9
330.078125,6.3488796531691E-9
332.03125,5.47200535179429E-9
333.984375,5.08610169332477E-9
335.9375,5.10760242717923E-9
337.890625,5.27130942347931E-9
339.84375,5.31594850601725E-9
341.796875,5.39578420874833E-9
343.75,5.61671790694044E-9
345.703125,5.68044428147683E-9
347.65625,5.58339632632726E-9
349.609375,5.46559934606582E-9
351.5625,5.26004067031845E-9
353.515625,5.00078330421537E-9
355.46875,5.00633990565916E-9
357.421875,5.25068775909251E-9
359.375,5.45974714785482E-9
361.328125,5.51265627530254E-9
363.28125,5.38962010378159E-9
365.234375,5.4166997149091E-9
367.1875,5.87172851661585E-9
369.140625,6.37725579293999E-9
371.09375,6.21999583311686E-9
373.046875,5.64043489798447E-9
375,5.5438162177658E-9
376.953125,5.53335160551112E-9
378.90625,5.31165593505313E-9
380.859375,5.38324220612946E-9
382.8125,5.67704617542296E-9
384.765625,5.70411609033776E-9
386.71875,5.48476052569602E-9
388.671875,5.29078070350914E-9
390.625,5.24615980202885E-9
392.578125,5.25987156834292E-9
394.53125,5.21337579160799E-9
396.484375,5.18702227781976E-9
398.4375,5.44734256002538E-9
400.390625,5.67262730815388E-9
402.34375,5.84637656506875E-9
404.296875,6.11377699916581E-9
406.25,5.92308976291148E-9
408.203125,5.2072069779297E-9
410.15625,4.73820857723027E-9
412.109375,4.8621507022072E-9
414.0625,5.2105319321088E-9
416.015625,5.45125173829507E-9
417.96875,5.62314348073834E-9
419.921875,6.08912425953407E-9
421.875,6.37321564838181E-9
423.828125,6.08266970800286E-9
425.78125,5.95123764701227E-9
427.734375,5.91446378651919E-9
429.6875,5.56579710299016E-9
431.640625,5.24112325860106E-9
433.59375,5.15528986862108E-9
435.546875,5.09184018591673E-9
437.5,4.97154522803727E-9
439.453125,5.04015488447764E-9
441.40625,5.2642940176152E-9
443.359375,5.45488573613761E-9
445.3125,5.58724225653784E-9
447.265625,5.68574064894606E-9
449.21875,5.52148110304647E-9
451.171875,4.96950673129477E-9
453.125,4.60987357461514E-9
455.078125,4.82774402738012E-9
457.03125,5.05150598084363E-9
458.984375,4.9571562853503E-9
460.9375,5.01699447556978E-9
462.890625,5.30968352105391E-9
464.84375,5.43069722620989E-9
466.796875,5.46236988429072E-9
468.75,5.74657728738965E-9
470.703125,5.89605360155672E-9
472.65625,5.56238060855535E-9
474.609375,5.18395235846858E-9
476.5625,5.04384888568071E-9
478.515625,5.07872675654114E-9
