// SR1 Audio Analyzer: 10/23/2024 9:41:45 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
0,4.53796560892164E-8
0.244140625,4.49020360170274E-8
0.48828125,3.98508226248903E-8
0.732421875,3.18961578798242E-8
0.9765625,2.55383944043587E-8
1.220703125,2.11081055350077E-8
1.46484375,1.85158718521848E-8
1.708984375,1.56793066524224E-8
1.953125,1.41386974011463E-8
2.197265625,1.44115509933609E-8
2.44140625,1.39538701302735E-8
2.685546875,1.22372628313439E-8
2.9296875,1.03265290736089E-8
3.173828125,9.97228725221798E-9
3.41796875,1.05727656028658E-8
3.662109375,1.13337156442848E-8
3.90625,1.23191189161931E-8
4.150390625,1.32639427586968E-8
4.39453125,1.30704708529572E-8
4.638671875,1.16044977209913E-8
4.8828125,1.03844482882038E-8
5.126953125,1.03578692081938E-8
5.37109375,1.02935214005355E-8
5.615234375,9.64566909785687E-9
5.859375,9.13840186943444E-9
6.103515625,9.33753155718656E-9
6.34765625,9.90107605134954E-9
6.591796875,9.73591485301102E-9
6.8359375,8.57279604008898E-9
7.080078125,7.37516177019631E-9
7.32421875,6.20433758020305E-9
7.568359375,5.79226500085255E-9
7.8125,6.71888898329593E-9
8.056640625,7.59785468538195E-9
8.30078125,8.09932845359138E-9
8.544921875,8.16808606866181E-9
8.7890625,8.276005772622E-9
9.033203125,8.64319013230655E-9
9.27734375,8.71932669236227E-9
9.521484375,8.33022352106991E-9
9.765625,7.60200265669843E-9
10.009765625,6.97377443851429E-9
10.25390625,6.89820336799915E-9
10.498046875,7.35433804198717E-9
10.7421875,7.9792550299704E-9
10.986328125,7.7427130925002E-9
11.23046875,7.34863272759845E-9
11.474609375,7.67260770348812E-9
11.71875,7.58385437159846E-9
11.962890625,6.90099975794277E-9
12.20703125,6.82497682273492E-9
12.451171875,7.46610705139894E-9
12.6953125,7.7508215315987E-9
12.939453125,7.366850239245E-9
13.18359375,6.74692145042377E-9
13.427734375,7.10835809219771E-9
13.671875,9.72659801394843E-9
13.916015625,1.43031991995005E-8
14.16015625,1.67399735838194E-8
14.404296875,1.41528978376827E-8
14.6484375,9.78388786071951E-9
14.892578125,7.69227056724073E-9
15.13671875,7.34583304913554E-9
15.380859375,7.73042874944592E-9
15.625,8.02292785979859E-9
15.869140625,7.82227105926384E-9
16.11328125,8.01709938810071E-9
16.357421875,8.48299112153114E-9
16.6015625,8.53466231713302E-9
16.845703125,8.63584529988881E-9
17.08984375,8.4325911754975E-9
17.333984375,7.38161501723277E-9
17.578125,6.9727644161101E-9
17.822265625,7.6937310706634E-9
18.06640625,8.08556235065283E-9
18.310546875,7.89934209795909E-9
18.5546875,7.41180108021395E-9
18.798828125,7.15057659087008E-9
19.04296875,7.1733594917761E-9
19.287109375,7.25382054986241E-9
19.53125,7.34997137926862E-9
19.775390625,7.27605027420559E-9
20.01953125,6.60768311509843E-9
20.263671875,5.16739799336732E-9
20.5078125,4.39110684909289E-9
20.751953125,4.87427798457772E-9
20.99609375,5.91952970869902E-9
21.240234375,7.07963240339956E-9
21.484375,7.39216304851461E-9
21.728515625,6.94771493437122E-9
21.97265625,6.75131276800106E-9
22.216796875,6.81897189570015E-9
22.4609375,6.46594598772965E-9
22.705078125,6.23534349909063E-9
22.94921875,6.76857967416019E-9
23.193359375,7.11782029925743E-9
23.4375,6.95117191398279E-9
23.681640625,6.59527522801326E-9
23.92578125,6.68945200407352E-9
24.169921875,6.58483596722342E-9
24.4140625,6.25254148929544E-9
24.658203125,6.58851158942794E-9
24.90234375,7.23615376448796E-9
25.146484375,7.41855735722884E-9
25.390625,7.01270092498134E-9
25.634765625,6.49203040679435E-9
25.87890625,6.12983457103789E-9
26.123046875,6.02941934131103E-9
26.3671875,6.73918259070128E-9
26.611328125,7.46659754633076E-9
26.85546875,7.50261736075915E-9
27.099609375,7.36231709938559E-9
