// SR1 Audio Analyzer: 10/21/2024 8:56:16 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
0,1.59695058683189E-8
7.81334780249593,1.72067145075689E-8
15.6266956049919,1.89631854104914E-8
23.4400434074878,2.04891183013163E-8
31.2533912099837,2.07642929690205E-8
39.0667390124796,2.62223091419446E-8
46.8800868149756,5.5612828089923E-8
54.6934346174715,9.14329550434554E-8
62.5067824199674,9.82768627486148E-8
70.3201302224634,6.85105060589165E-8
78.1334780249593,3.18628500433273E-8
85.9468258274552,1.65098710066351E-8
93.7601736299512,1.55021601149493E-8
101.573521432447,1.84312886869728E-8
109.386869234943,2.95904595891747E-8
117.200217037439,4.05099480485215E-8
125.013564839935,3.83505699676154E-8
132.826912642431,2.56755027331701E-8
140.640260444927,1.6536899289243E-8
148.453608247423,1.46684455019414E-8
156.266956049919,1.81959362445383E-8
164.080303852415,4.31738845622802E-8
171.89365165491,8.43982477675385E-8
179.706999457406,1.06927571667828E-7
187.520347259902,8.76413560263487E-8
195.333695062398,4.64539822149171E-8
203.147042864894,1.91616654036325E-8
210.96039066739,1.40514474740893E-8
218.773738469886,1.48258432344289E-8
226.587086272382,1.96782479835488E-8
234.400434074878,2.75032794860952E-8
242.213781877374,2.96171934973797E-8
250.02712967987,2.34566881766876E-8
257.840477482366,1.67968894659741E-8
265.653825284862,1.45629209999803E-8
273.467173087358,1.44008315644776E-8
281.280520889854,1.77216078465907E-8
289.093868692349,2.94944521605356E-8
296.907216494845,4.13598593430507E-8
304.720564297341,3.98414008204599E-8
312.533912099837,2.66686643785851E-8
320.347259902333,1.64941178946088E-8
328.160607704829,1.45556607033149E-8
335.973955507325,1.43914333312162E-8
343.787303309821,1.46586576659523E-8
351.600651112317,1.68558277901753E-8
359.413998914813,1.89911673759049E-8
367.227346717309,1.7891363766149E-8
375.040694519805,1.54619796617542E-8
382.854042322301,1.43682187600538E-8
390.667390124796,1.413289736589E-8
398.480737927292,1.43697042353154E-8
406.294085729788,1.65955068393291E-8
414.107433532284,2.1251913162475E-8
421.92078133478,2.28913813961792E-8
429.734129137276,1.91663637395328E-8
437.547476939772,1.51439283602433E-8
445.360824742268,1.40690081202728E-8
453.174172544764,1.40424044256612E-8
460.98752034726,1.40159736707736E-8
468.800868149756,1.40043716259093E-8
476.614215952252,1.42955857042576E-8
484.427563754748,1.46495337721813E-8
492.240911557244,1.47059336349409E-8
500.05425935974,1.45835654540536E-8
507.867607162235,1.43201470342105E-8
515.680954964731,1.42021558258707E-8
523.494302767227,1.54117633142266E-8
531.307650569723,1.94800685259755E-8
539.120998372219,2.27048015822813E-8
546.934346174715,2.04545835135025E-8
554.747693977211,1.5747033613496E-8
562.561041779707,1.38450096676037E-8
570.374389582203,1.36718674157836E-8
578.187737384699,1.35788275458924E-8
586.001085187195,1.36475551645467E-8
593.814432989691,1.38714842447188E-8
601.627780792187,1.39094392646202E-8
609.441128594683,1.37936994705528E-8
617.254476397178,1.38087820282032E-8
625.067824199674,1.39411149069259E-8
632.88117200217,1.41139772178038E-8
640.694519804666,1.44004840343278E-8
648.507867607162,1.47678183524761E-8
656.321215409658,1.49486107838397E-8
664.134563212154,1.45790696265406E-8
671.94791101465,1.40277973796256E-8
679.761258817146,1.38207656444132E-8
687.574606619642,1.39287598896266E-8
695.387954422138,1.4132254326123E-8
703.201302224634,1.42000951588091E-8
711.01465002713,1.43490089778843E-8
718.827997829626,1.46368553904381E-8
726.641345632122,1.46009494655025E-8
734.454693434617,1.43071348752329E-8
742.268041237113,1.411766541824E-8
750.081389039609,1.4001096651643E-8
757.894736842105,1.39788637186339E-8
765.708084644601,1.47564170067437E-8
773.521432447097,1.68923676667958E-8
781.334780249593,1.80406360013084E-8
789.148128052089,1.64420580742352E-8
796.961475854585,1.44324643446917E-8
804.774823657081,1.37796443489772E-8
812.588171459577,1.37574211251038E-8
820.401519262073,1.38175170978176E-8
828.214867064569,1.39904842391993E-8
836.028214867065,1.41615119080099E-8
843.841562669561,1.40955254605636E-8
851.654910472056,1.39233450685925E-8
859.468258274552,1.38107421367418E-8
867.281606077048,1.39473946698565E-8
875.094953879544,1.42264313558516E-8
882.90830168204,1.43769417099587E-8
890.721649484536,1.46186725805684E-8
898.534997287032,1.49303053438209E-8
906.348345089528,1.47919475810129E-8
914.161692892024,1.43795418283259E-8
921.97504069452,1.42686509917458E-8
929.788388497016,1.43937872384717E-8
937.601736299512,1.43379742723893E-8
945.415084102008,1.41148721553834E-8
953.228431904504,1.40768962387409E-8
961.041779706999,1.41184019875293E-8
968.855127509495,1.40775854471744E-8
976.668475311991,1.39577966927784E-8
984.481823114487,1.38478914491654E-8
992.295170916983,1.39180174982894E-8
1000.10851871948,1.41258249703423E-8
1007.92186652198,1.42597866679192E-8
1015.73521432447,1.43413812804666E-8
1023.54856212697,1.43151550298369E-8
1031.36190992946,1.4126293285311E-8
1039.17525773196,1.39862038079488E-8
1046.98860553445,1.39263451341688E-8
1054.80195333695,1.38833964705399E-8
1062.61530113945,1.39435614923982E-8
1070.42864894194,1.40168700551075E-8
1078.24199674444,1.40619179771045E-8
1086.05534454693,1.40500659258466E-8
1093.86869234943,1.39540538886656E-8
1101.68204015193,1.39806670832355E-8
1109.49538795442,1.39691944670769E-8
1117.30873575692,1.3838634719711E-8
1125.12208355941,1.42946795436893E-8
1132.93543136191,1.58499646430803E-8
1140.74877916441,1.67686504101988E-8
1148.5621269669,1.56592218430658E-8
1156.3754747694,1.43221804893006E-8
1164.18882257189,1.4075506542907E-8
1172.00217037439,1.42090035759436E-8
1179.81551817689,1.41195688511367E-8
1187.62886597938,1.38361067687071E-8
1195.44221378188,1.36911818340436E-8
1203.25556158437,1.35252486568993E-8
1211.06890938687,1.33841333638097E-8
1218.88225718937,1.3736699516102E-8
1226.69560499186,1.42422282147979E-8
1234.50895279436,1.44471362278238E-8
1242.32230059685,1.45595565709703E-8
1250.13564839935,1.51632511897494E-8
1257.94899620184,1.59688772019558E-8
1265.76234400434,1.5541721862938E-8
1273.57569180684,1.42963199194806E-8
1281.38903960933,1.36306464945045E-8
1289.20238741183,1.35002139895933E-8
1297.01573521432,1.35184962542519E-8
1304.82908301682,1.35356413334183E-8
1312.64243081932,1.35233352552182E-8
1320.45577862181,1.35820603694626E-8
1328.26912642431,1.36714591591272E-8
1336.0824742268,1.37487029116729E-8
1343.8958220293,1.37165479835196E-8
1351.7091698318,1.37369891209984E-8
1359.52251763429,1.40021464817496E-8
1367.33586543679,1.43303025364622E-8
1375.14921323928,1.46640829890767E-8
1382.96256104178,1.47822977777421E-8
1390.77590884428,1.44358111661014E-8
1398.58925664677,1.39214562452366E-8
1406.40260444927,1.3699321962568E-8
1414.21595225176,1.38534206693805E-8
1422.02930005426,1.40797566323107E-8
1429.84264785676,1.409254865154E-8
1437.65599565925,1.40128735670602E-8
1445.46934346175,1.40881083166958E-8
1453.28269126424,1.42454114652021E-8
1461.09603906674,1.42057351680122E-8
1468.90938686923,1.38759858008089E-8
1476.72273467173,1.36737731828921E-8
1484.53608247423,1.40181853966765E-8
1492.34943027672,1.49486067743642E-8
1500.16277807922,1.57052199969197E-8
1507.97612588171,1.51674044352236E-8
1515.78947368421,1.41182247474217E-8
1523.60282148671,1.38043106591965E-8
1531.4161692892,1.39503863412275E-8
1539.2295170917,1.39368483415513E-8
1547.04286489419,1.38717515924091E-8
1554.85621269669,1.39124897177618E-8
1562.66956049919,1.38547423356877E-8
1570.48290830168,1.37285580838468E-8
1578.29625610418,1.37075731282982E-8
1586.10960390667,1.3643315958704E-8
1593.92295170917,1.35380328060773E-8
1601.73629951167,1.39391919429956E-8
1609.54964731416,1.60143007889219E-8
1617.36299511666,1.87588552653523E-8
1625.17634291915,1.85066421669435E-8
1632.98969072165,1.55614890927456E-8
1640.80303852415,1.3719118170767E-8
1648.61638632664,1.36638962603042E-8
1656.42973412914,1.3964752464235E-8
1664.24308193163,1.41077307142749E-8
1672.05642973413,1.41677151337167E-8
1679.86977753662,1.42449712596399E-8
1687.68312533912,1.42531352014326E-8
1695.49647314162,1.41585198691889E-8
1703.30982094411,1.41272012311456E-8
1711.12316874661,1.41446058575743E-8
1718.9365165491,1.4192543682284E-8
1726.7498643516,1.51046738620815E-8
1734.5632121541,1.7263276481922E-8
1742.37655995659,1.81137648682989E-8
1750.18990775909,1.63536975677406E-8
1758.00325556158,1.44834586520318E-8
1765.81660336408,1.37934126858163E-8
1773.62995116658,1.36249498876276E-8
1781.44329896907,1.37121263093777E-8
1789.25664677157,1.37086290414015E-8
1797.06999457406,1.35691995442592E-8
1804.88334237656,1.35985925618377E-8
1812.69669017906,1.37992493191056E-8
1820.51003798155,1.40723721713225E-8
1828.32338578405,1.41796595874383E-8
1836.13673358654,1.42222361603759E-8
1843.95008138904,1.553811613348E-8
1851.76342919154,1.97177398423899E-8
1859.57677699403,2.30373330356299E-8
1867.39012479653,2.09130232607003E-8
1875.20347259902,1.61064075640553E-8
1883.01682040152,1.38341654176348E-8
1890.83016820402,1.37413908001283E-8
1898.64351600651,1.39514254880526E-8
1906.45686380901,1.38237559960196E-8
1914.2702116115,1.36015023162077E-8
1922.083559414,1.37455348984227E-8
1929.89690721649,1.39874877534892E-8
1937.71025501899,1.40087844870138E-8
1945.52360282149,1.38975153986663E-8
1953.33695062398,1.38953524016824E-8
