// SR1 Audio Analyzer: 10/21/2024 8:59:25 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
0,2.1065750170763E-8
3.90625,2.21723915809008E-8
7.8125,2.24641077768294E-8
11.71875,2.15936691253104E-8
15.625,2.03622298215478E-8
19.53125,1.8795641221675E-8
23.4375,2.07244490014049E-8
27.34375,2.4062422203647E-8
31.25,2.28553529173909E-8
35.15625,1.86749472895654E-8
39.0625,1.63686320943233E-8
42.96875,1.63459419390695E-8
46.875,1.86732289925458E-8
50.78125,4.01038749070602E-8
54.6875,9.13916121860369E-8
58.59375,1.35084417715304E-7
62.5,1.27958477130736E-7
66.40625,7.75300267840416E-8
70.3125,3.10799034881761E-8
74.21875,1.62785986886117E-8
78.125,1.56062418910194E-8
82.03125,1.63733331232953E-8
85.9375,1.66774016113007E-8
89.84375,1.58328396743651E-8
93.75,1.58339258423999E-8
97.65625,1.64750039236009E-8
101.5625,1.65016058200095E-8
105.46875,1.64779363519953E-8
109.375,1.95177293397176E-8
113.28125,3.33400487814391E-8
117.1875,5.27898228390623E-8
121.09375,5.79078956815826E-8
125,4.2424132946409E-8
128.90625,2.29795424151699E-8
132.8125,1.60147534451239E-8
136.71875,1.58766575366223E-8
140.625,1.63418448075587E-8
144.53125,1.63149303651088E-8
148.4375,1.55222526465936E-8
152.34375,1.4917466180326E-8
156.25,1.46089676268668E-8
160.15625,1.4218774883735E-8
164.0625,1.37920866991303E-8
167.96875,1.89858286694473E-8
171.875,5.47767918582627E-8
175.78125,1.14208268924134E-7
179.6875,1.49921889363252E-7
183.59375,1.26104988555602E-7
187.5,6.70695603864284E-8
191.40625,2.3704677711516E-8
195.3125,1.4716686724184E-8
199.21875,1.54081975787659E-8
203.125,1.48892405679915E-8
207.03125,1.41590381456138E-8
210.9375,1.45536639639028E-8
214.84375,1.49007629806496E-8
218.75,1.45710108783277E-8
222.65625,1.43092294389708E-8
226.5625,1.47165117175089E-8
230.46875,1.75464574684E-8
234.375,2.78161967403432E-8
238.28125,3.92307547597913E-8
242.1875,3.8843502283711E-8
246.09375,2.70591190493214E-8
250,1.72204518558887E-8
253.90625,1.52890733159976E-8
257.8125,1.49161300928194E-8
261.71875,1.45386039167909E-8
265.625,1.46760292552266E-8
269.53125,1.4514192062323E-8
273.4375,1.37160616432231E-8
277.34375,1.32083167717656E-8
281.25,1.3575087052004E-8
285.15625,1.42998985825744E-8
289.0625,1.68192449753995E-8
292.96875,3.05463375949364E-8
296.875,5.1877565149646E-8
300.78125,5.96390396318471E-8
304.6875,4.48993030215332E-8
308.59375,2.32479115759095E-8
312.5,1.39278269661665E-8
316.40625,1.33378406497298E-8
320.3125,1.34501073205181E-8
324.21875,1.39824805883745E-8
328.125,1.45992181726768E-8
332.03125,1.43662060456284E-8
335.9375,1.39448151246037E-8
339.84375,1.41552184208233E-8
343.75,1.4467545157191E-8
347.65625,1.48482212648381E-8
351.5625,1.62724640444657E-8
355.46875,1.98271401832411E-8
359.375,2.27779054333696E-8
363.28125,2.10371858934536E-8
367.1875,1.72689072903363E-8
371.09375,1.58752550611262E-8
375,1.49577457263979E-8
378.90625,1.3800733493328E-8
382.8125,1.3710685172862E-8
386.71875,1.40635980865814E-8
390.625,1.41877170655089E-8
394.53125,1.38098835718668E-8
398.4375,1.27503513844907E-8
402.34375,1.18634159358809E-8
406.25,1.23679762710502E-8
410.15625,1.45380730942284E-8
414.0625,2.04095253708083E-8
417.96875,2.79383531360891E-8
421.875,2.88738532138535E-8
425.78125,2.19777807918131E-8
429.6875,1.56117253761617E-8
433.59375,1.39195277157308E-8
437.5,1.36445836574752E-8
441.40625,1.36124735162205E-8
445.3125,1.37137004832501E-8
449.21875,1.32253140837109E-8
453.125,1.2928006431458E-8
457.03125,1.36860268404441E-8
460.9375,1.42533262456824E-8
464.84375,1.37951036226818E-8
468.75,1.30762323995525E-8
